,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
775,23,41,0.3063542,0.05794124,-0.01486728,-0.21606748,-0.015868498,-0.005198182,-0.12915717,-0.14225604,0.103238374,-0.28499386,-0.12527205,-0.4181504,-0.21179141,0.1753424,0.26649222,0.15311585,0.038222503,0.046817556,-0.02254446,0.10169259,0.21196814,-0.0175016,-0.21922979,-0.17180723,-0.4923876,0.2011301,-0.0048548495,0.17622516,0.16368318,-0.0337933,-0.004229118,-0.033672974,0.15748285,0.058036566,0.26038626,0.46036154,-0.119783334,0.0337738,-0.22797592,-0.15007675,0.23591542,0.059296813,0.05283792,-0.11009797,0.12150125,0.104040794,0.47234485,0.0975674,0.055252925,-0.067552745,-0.21304116,-0.3546277,0.15083283,0.13722102,-0.1665525,-0.26101625,0.2619366,-0.03931165,0.13760246,0.13746089,0.11726027,0.085528314,-0.011098876,0.030196767,-0.48687243,-0.5838277,-0.1511515,-0.08769559,0.023099093,-0.21070835,0.07211375,0.20524754,0.08024614,0.090947434,0.235212,0.100587055,-0.059956577,-0.2973441,0.08715788,-0.3801175,-0.3160407,-0.32174727,-0.43077084,-0.019797027,-0.04803358,0.03888601,-0.06373451,-0.19623378,-0.22047906,0.020792006,-0.00951637,0.026836753,0.0036716072,0.14663552,0.16727573,0.1663412
776,16,41,0.41182283,0.54878825,-0.1797535,0.098938145,-0.14013341,-0.025140468,0.11092628,-0.26994312,-0.06429266,-0.41822296,-0.14678821,-0.5452576,-0.23245868,0.1692429,-0.08685705,0.15526122,-0.15126538,0.22880484,-0.17592867,-0.18275684,0.35576347,0.047482505,-0.101997934,-0.099085696,-0.2062514,0.03461303,-0.13738613,0.03725344,0.38620886,-0.39654198,0.082210444,0.1427774,0.17557642,0.24461465,0.08539512,0.25263324,-0.053143635,0.16410914,0.054035842,-0.028746178,0.2800611,0.20579526,0.28692928,-0.120330386,0.3554109,-0.17899135,0.4697254,-0.0044988985,0.16585107,-0.22770965,-0.50818,-0.5065004,-0.117906824,0.18243465,-0.35370275,0.012465891,0.21362844,-0.20640133,0.10297677,0.3262785,-0.046745203,0.23800974,0.30020243,0.15069203,-0.64240736,-0.44135752,-0.036555786,-0.33535126,-0.010204401,-0.2706213,0.06891973,0.022881655,-0.33790457,0.34001476,0.105170764,0.19749548,0.17704979,-0.025947185,-0.004422062,-0.33314723,-0.09238488,-0.14610611,-0.29415905,-0.18829848,-0.043599118,0.3353355,-0.07916873,-0.13098007,-0.26099762,-0.16912554,0.18490042,-0.109480865,-0.16087191,0.13241923,0.107502095,-0.13188423
777,16,41,0.32758537,0.38302496,-0.18461242,-0.07299041,-0.2574509,0.114162594,0.053827476,-0.32355204,-0.01822502,-0.32205483,0.03671125,-0.5736153,-0.08772117,0.28093547,0.0470158,0.097966366,-0.1908022,0.24005891,-0.1186256,-0.22415057,0.559336,0.14558974,-0.25893587,-0.25073054,-0.22130278,0.13506536,-0.03943406,-0.012066967,0.42029077,-0.31312814,0.1904905,0.12909213,0.009490816,0.20027174,0.23886727,0.39141065,-0.029754793,0.31996244,-0.13696902,-0.22431268,0.099079974,0.11087457,0.18093115,-0.1312393,0.11063883,-0.3097463,0.3285175,-0.12286323,0.270044,0.11974074,-0.3472005,-0.5948049,-0.055827774,0.00072878355,-0.42885527,-0.10561246,0.18043704,-0.20614654,0.20482211,0.3158958,-0.04364816,0.20950818,0.099361,0.32105216,-0.67136246,-0.28738868,-0.10546732,-0.42867666,-0.007107496,-0.29895735,0.09729005,0.15801542,-0.24890347,0.140271,0.2024491,0.08927552,0.06561576,-0.08265312,-0.0023288722,-0.15586127,-0.14431892,-0.14626744,-0.32598433,-0.12864639,-0.05993427,0.07154451,-0.13391285,-0.24678974,-0.082755744,-0.057962064,0.19637564,-0.34643918,-0.11955775,0.27898905,0.14250171,-0.1506209
778,16,41,0.33272856,0.4690277,-0.052908197,0.15380703,-0.28517714,-0.12090245,0.013425497,-0.38271987,-0.034632366,-0.36992565,-0.01889997,-0.45020142,-0.29022747,0.14178565,0.11703579,0.02082727,-0.119614184,0.21529041,-0.17307721,-0.0847886,0.44729677,-0.08039398,-0.24359734,-0.07408462,-0.3678641,0.15788528,-0.22772801,0.16594423,0.2835422,-0.19818363,-0.043405365,0.24163099,0.12654994,0.21728103,0.3283695,0.38899496,-0.09804054,0.00051271165,0.04718915,-0.0958208,0.09033737,0.13718408,0.19738318,-0.15458429,0.2513112,-0.18052521,0.48533943,0.020930951,0.19694614,-0.17419247,-0.36687177,-0.5239015,-0.12504221,-0.053938862,-0.32728037,-0.04105573,0.12170563,-0.24402338,0.15500802,0.41365314,-0.08777526,0.21248828,0.24034765,0.36622274,-0.6691294,-0.47141895,0.005368872,-0.32792944,-0.117751114,-0.098850586,0.20596507,0.09560485,-0.28396922,0.1544287,0.1265325,-0.021766167,0.25456095,0.037267324,-0.028040374,-0.32104242,-0.28396297,-0.027633063,-0.28801596,-0.15424769,-0.09609175,0.2052506,-0.16128191,-0.2535515,-0.046663065,-0.146291,0.13727781,-0.18588723,-0.05769297,0.17019777,0.1624775,0.06375055
779,16,41,0.37382883,0.485998,-0.17976111,0.1642219,-0.12557289,0.07278847,0.12723117,-0.23033531,-0.054297965,-0.42285466,-0.15924488,-0.5086342,-0.18807553,0.16099323,-0.12188567,0.09282006,-0.19652598,0.26878825,-0.21256924,-0.14517206,0.36007226,0.0467292,-0.17046216,-0.09072007,-0.29892656,0.14496914,-0.21332806,0.06174749,0.34091625,-0.30898362,0.068124145,0.110041104,0.20950626,0.22775942,0.21738039,0.36825472,-0.081918225,0.1551693,0.028304556,-0.07952369,0.24659471,0.16035964,0.33736563,-0.13783634,0.38254747,-0.22133246,0.42830825,-0.008072134,0.13822058,-0.30129978,-0.40890467,-0.54596674,-0.18286686,-0.0047544404,-0.40335822,-0.00217013,0.28847137,-0.25873983,0.06721046,0.34557304,-0.058677178,0.16039619,0.26083997,0.20628211,-0.6537326,-0.46402478,-0.027454583,-0.36827675,-0.118990354,-0.18516542,0.18747929,0.077498816,-0.3297479,0.34545234,0.12409686,0.099703744,0.24573492,0.0033204881,-0.013465645,-0.32390642,-0.14460315,-0.2057952,-0.2836585,-0.1815445,-0.030948646,0.31760046,-0.04493755,-0.21964231,-0.17745869,-0.156917,0.20464176,-0.13291371,-0.14903264,0.13792852,0.16103,-0.11593291
780,16,41,0.31796154,0.46808577,-0.12817761,0.14210218,-0.07195866,-0.045207452,-0.0047952686,-0.28744364,0.081578314,-0.36227116,-0.13469681,-0.517577,-0.15805481,0.1430008,-0.04763051,0.15062493,-0.16440526,0.2619757,-0.15808615,-0.20877817,0.4239901,0.048827875,-0.15504687,-0.12944955,-0.33695465,0.116822705,-0.17215687,-0.0018372943,0.34794015,-0.23459373,0.011100224,0.17001079,0.23234369,0.19705245,0.13718316,0.23327738,-0.03476079,0.10274258,0.113789536,-0.104082026,0.27362043,0.19795795,0.29380533,-0.02253221,0.29741824,-0.272331,0.3977305,0.031866495,0.2217382,-0.23474468,-0.38698772,-0.5087595,-0.07343464,0.080887966,-0.32649487,-0.013115048,0.24695362,-0.13536558,0.10916722,0.30891943,-0.18802264,0.1807763,0.26307783,0.08442084,-0.6124022,-0.34227467,-0.036179118,-0.32295448,-0.09598479,-0.15283595,0.12998608,0.05540254,-0.20535651,0.30960435,0.21664537,0.13617462,0.16327359,0.013426049,0.06281502,-0.24407353,-0.09433646,-0.1483796,-0.26829302,-0.20618182,-0.07751697,0.21265462,-0.06379871,-0.17860352,-0.21368155,-0.13566737,0.23699239,-0.14140607,-0.18676154,0.17786543,0.17469253,-0.14251827
781,25,41,0.42304903,0.18861267,-0.013831985,-0.05569136,0.006664628,-0.5044109,-0.0816559,-0.040259317,0.16989243,-0.4015233,-0.36275288,-0.5586543,-0.16652624,0.12038285,0.03197229,0.25880298,-0.23603132,0.0024701455,-0.15061714,-0.018809142,0.20100376,-0.25892252,-0.20281333,-0.13853478,-0.41162792,0.33012983,-0.26862252,0.24711907,0.2919683,0.07379046,-0.029174373,0.08552105,0.2799602,0.20705558,0.35094142,0.4121938,-0.10697078,-0.045989837,-0.09769739,-0.11570306,0.28589517,0.13388228,0.15797442,0.100990474,0.33076876,-0.051400956,0.4297413,0.26496616,0.10661696,-0.3323263,-0.23311505,-0.4115469,-0.15008175,-0.044086874,0.114215285,0.04615789,0.3474494,-0.060322087,0.06336616,0.30757713,-0.08994499,0.16223148,0.18533492,0.101057135,-0.6238213,-0.49089018,-0.0699213,-0.0226436,0.060536407,-0.1897324,-0.010768102,0.18492287,0.031061143,0.1789867,0.19638005,-0.07445716,0.1474999,-0.25141826,-0.094253026,-0.17672417,-0.4071139,0.046084765,-0.41581225,-0.16643155,0.039165873,0.09072099,-0.10123507,-0.2875102,-0.13789023,-0.26337898,0.17596391,-0.14794546,0.07760205,-0.08049405,0.3929904,-0.010838583
782,17,41,0.4148037,0.20235454,0.0071466058,0.2488595,0.0026838956,-0.33278745,-0.13773505,-0.040544584,-0.037190866,-0.44642934,-0.31513828,-0.5930064,-0.29247496,0.26639006,0.07050941,0.2606067,-0.11552657,0.3148665,0.0009214429,-0.076954104,0.2667967,-0.0773503,-0.033813052,-0.084478505,-0.27735853,0.27032495,-0.28331345,0.012589626,0.31271103,-0.043607518,-0.016764894,0.045318883,0.24166535,-0.005078391,0.3855606,0.26130232,-0.17717741,-0.033251714,-0.14169538,-0.11717279,0.3489678,0.17665172,0.17324929,0.037224356,0.28285956,-0.08243141,0.43919966,0.3402097,0.16619301,-0.29697314,-0.23261365,-0.5055206,-0.18586276,0.13023026,-0.08064682,0.069738686,0.36336198,-0.2140154,0.108350374,0.42829543,0.076755926,0.17164373,0.23514037,-0.09089998,-0.59840703,-0.47746068,0.096250705,-0.21094187,-0.039175432,-0.3166878,0.07051324,0.14958039,-0.11101813,0.3684351,0.17897113,0.03663653,0.06070163,-0.39895412,-0.08867045,-0.23315668,-0.11871038,-0.06370193,-0.3979898,-0.16720314,-0.063882716,0.29750213,-0.03725953,-0.34714812,-0.27032807,-0.11597713,0.24625531,-0.046214905,0.025390524,0.110272326,0.3641871,0.002269659
783,27,41,0.35536066,0.37650332,-0.056165423,0.19398646,0.036368433,-0.045446534,-0.1853843,-0.26077053,0.048727717,-0.30122232,-0.21121421,-0.4983195,-0.21390042,0.26610693,0.011152915,0.14775725,-0.23460764,0.2623177,-0.040149342,-0.10306403,0.39582938,0.00032025576,-0.111428276,-0.092354566,-0.24457173,0.1104058,-0.22425075,0.08436243,0.2992002,-0.18847445,-0.05269764,0.2219487,0.28226453,0.049602598,0.27803084,0.22792165,-0.035393573,-0.015226327,-0.0026744392,-0.058051027,0.2435604,0.19129796,0.3182465,0.027178373,0.24613635,-0.28159764,0.47658822,0.15160729,0.22071336,-0.3298369,-0.2752033,-0.47936773,-0.1539418,0.029914035,-0.25743735,0.06465915,0.3359493,-0.19804662,0.024351371,0.4237837,0.034749284,0.16608469,0.2462138,0.06669774,-0.63776416,-0.37763745,0.122985445,-0.3945479,-0.13652578,-0.20530584,0.1582746,0.082964696,-0.15426879,0.34760416,0.1719992,0.063607566,0.18635091,-0.13530833,0.014958654,-0.26192096,-0.20367013,-0.09915562,-0.23241659,-0.14804149,-0.15359986,0.24909116,-0.09057007,-0.28528956,-0.14802642,-0.022308672,0.2749278,-0.15687187,-0.0713633,0.12133098,0.21146554,-0.2063969
784,16,41,0.35556197,0.48562473,-0.118577875,0.12264247,-0.12884623,-0.030940948,-0.006497925,-0.2740922,0.01845462,-0.31180727,-0.12962398,-0.56959283,-0.151989,0.091560066,-0.016842598,0.19746001,-0.18681684,0.17188741,-0.15427136,-0.18481246,0.34790853,0.06391,-0.18726327,-0.012112018,-0.30776125,0.09630191,-0.2667243,0.028997496,0.31783098,-0.27481574,0.019142171,0.14328565,0.21131556,0.18335186,0.13055347,0.28579095,-0.055586725,0.13040997,0.07704101,-0.035770115,0.25077623,0.13724531,0.28913593,-0.028658811,0.31951845,-0.18198727,0.3759418,0.022675237,0.14562435,-0.2502581,-0.3271102,-0.49870428,-0.10474701,-0.039509796,-0.24051696,0.0134550445,0.29446492,-0.06446815,0.027896391,0.32963368,-0.22514454,0.1507453,0.22394592,0.120449744,-0.5987797,-0.38841942,-0.038013816,-0.2936771,-0.1340894,-0.121947035,0.15184775,0.054806475,-0.26375863,0.34990865,0.26542154,0.12655833,0.19304031,-0.020201512,0.044711135,-0.26699102,-0.101433985,-0.15622704,-0.29794058,-0.17025824,-0.03923258,0.33341125,-0.06253887,-0.14687634,-0.16263248,-0.127,0.17833427,-0.19087602,-0.09696342,0.12340455,0.1584128,-0.13487114
785,4,41,0.22261627,0.1901428,-0.018810196,-0.07495995,-0.0244717,-0.07737489,-0.106476754,-0.1627618,0.19786009,-0.28547212,-0.4287297,-0.42029658,-0.30286443,0.13079008,0.17251115,0.19459888,-0.11126253,0.06755018,-0.10979626,0.048813067,0.2928095,-0.053891577,-0.004992246,0.0060110833,-0.34188396,0.17736065,-0.0732624,0.2775914,0.19289397,-0.22294393,-0.1604796,-0.05678313,0.081177585,0.040187284,0.10493549,0.15749255,-0.19967192,-0.35769954,0.027468216,-0.2572636,0.24355544,0.09131857,0.02690641,0.08447712,0.06611353,-0.121621534,0.36532092,0.19640705,0.239061,-0.21241425,-0.028592335,-0.37926462,-0.006587857,0.07780345,-0.014493359,0.0032470876,0.08311748,0.060197566,0.21192057,0.41734558,-0.0155195845,0.091159284,0.010468346,0.009531077,-0.5478069,-0.27928898,-0.09621822,-0.14445022,-0.14172335,-0.29503408,0.091306664,0.10076256,-0.07238649,0.14113958,0.26767918,-0.0071415226,-0.03018176,-0.26864594,0.047773156,-0.19093469,-0.33953273,-0.08507761,-0.35575917,-0.08842796,-0.032111507,0.13788857,0.03563943,-0.24543463,-0.15713997,-0.26703525,-0.046661798,-0.070925556,0.14959466,0.3474402,0.3297741,0.026081316
786,4,41,0.24425352,0.3205041,-0.013380344,0.18268518,0.03468363,-0.20275764,-0.16174656,-0.19165346,0.21666335,-0.34136346,-0.40461382,-0.4115053,-0.16419518,0.28472638,-0.053346977,0.26400784,-0.18960522,0.20415294,-0.0953039,-0.051540926,0.19502588,0.024863508,-0.13876833,-0.069369234,-0.26310596,0.18019748,-0.0904447,0.21517242,0.3505124,-0.18311428,0.16430275,0.003380445,0.24638827,0.19664113,0.08497229,0.023537964,-0.23183209,-0.1374401,0.121906385,-0.06519389,0.21356909,0.1553002,0.20754595,0.29489642,0.37645945,-0.29445574,0.3816781,0.111098304,0.07435928,-0.23104942,-0.23725948,-0.5089135,0.026452582,-0.05959667,-0.17843938,0.12004793,0.3254903,-0.045037333,0.1331671,0.35122657,-0.04169598,0.11984309,0.1408151,0.026975553,-0.5728672,-0.29005745,-0.004003004,-0.35575682,-0.04373967,-0.32316852,0.11569172,-0.08974381,-0.16561824,0.21369535,0.2285433,0.006725657,0.27080312,-0.16244227,-0.010977991,-0.19559228,-0.21876134,-0.075270034,-0.27244875,-0.33915555,-0.09198267,0.0835765,0.090824425,-0.15399429,-0.21103434,-0.32762027,-0.1107745,-0.15902819,-0.05729463,0.2858945,0.39961842,-0.12437422
787,16,41,0.4107859,0.4038288,-0.1352532,0.12180255,-0.1790839,-0.037650533,-0.016990405,-0.1631901,0.107854486,-0.3673396,-0.20391026,-0.53131914,-0.18287352,0.20673233,-0.009552352,0.26114663,-0.14301075,0.13311929,-0.11458773,-0.18961434,0.31453815,0.058451727,-0.028761897,-0.2048519,-0.27387965,0.14217933,-0.11857945,0.015986951,0.25669548,-0.2833543,0.003245212,0.12707299,0.19764775,0.3109711,0.09353641,0.36912546,-0.15972213,0.023161426,0.07851431,-0.1779706,0.244796,0.12071255,0.32858172,0.03335734,0.38818982,-0.13323918,0.44322556,0.06540622,0.034037255,-0.19821525,-0.30753633,-0.4943748,-0.12142992,-0.094082616,-0.29273868,0.1799086,0.30855373,-0.16274133,0.08619059,0.37459922,0.07423986,0.30471778,0.18103455,0.16299818,-0.63564163,-0.43628433,-0.09798609,-0.27616146,-0.17720763,-0.15787321,0.05003937,0.16519412,-0.2623838,0.23999791,0.16500336,0.08273869,0.18151069,-0.14445946,-0.029550923,-0.26090813,-0.35013327,0.033857692,-0.32613763,-0.26790747,0.0065037957,0.35256797,-0.11078169,-0.177044,-0.1433466,-0.18950622,0.111967474,-0.20030738,-0.08218964,0.13875261,0.22686335,-0.11214364
788,4,41,0.32855353,0.3606038,0.034493387,0.15677242,0.040271156,-0.19077194,-0.21295768,-0.15492581,0.24947578,-0.28489196,-0.4032982,-0.54530936,-0.2486192,0.2449334,0.04532893,0.043350488,-0.21652369,0.09920488,-0.013108248,-0.11636026,0.119785696,-0.01576826,-0.20866436,-0.022602582,-0.38447684,0.32529417,-0.13231009,0.3508889,0.39300817,0.04813109,0.010436521,-0.010943544,0.18758838,0.087846085,0.26077154,0.29147974,-0.18120353,-0.12722526,-0.018997086,-0.11260162,0.17031716,0.099723324,0.28093374,0.22568172,0.2122058,-0.22865139,0.42676038,0.24846295,0.2538838,-0.15964751,-0.11185922,-0.5328542,-0.104804985,-0.12018073,-0.113445796,0.11109206,0.33377206,-0.01947521,0.05220546,0.4090987,0.08223756,0.043454465,0.1153067,0.09752841,-0.62910485,-0.36134315,-0.0008237295,-0.26643667,-0.35884923,-0.32629704,0.10921572,0.11496863,-0.15640108,0.19063134,0.46113226,0.014651279,0.2517757,-0.3086755,0.1340051,-0.20062599,-0.3616559,0.03480796,-0.28230688,-0.31708872,-0.19389328,0.2687816,0.06881594,-0.28761658,-0.12535898,-0.19407393,-0.11416652,-0.07260931,0.08334956,0.077585116,0.40163946,-0.078222
789,20,41,0.18498018,0.39128268,-0.14556865,0.068627864,0.09068806,-0.27344245,0.074723534,-0.048327744,0.034677885,-0.32801515,-0.1665606,-0.5531536,-0.22301447,0.07169578,-0.028636098,0.11522924,-0.24258913,0.13709962,-0.17346607,-0.17610803,0.28999293,0.14723238,0.07933757,-0.09412389,-0.27467322,0.08618907,-0.20601466,0.1903788,0.3245354,-0.34572852,0.1692772,0.10781264,0.04168564,0.014566099,0.092853285,0.15025572,-0.11157815,0.13404165,-0.0020658846,-0.079174325,0.43479288,0.068012826,0.10864679,0.1817085,0.4141981,-0.16000457,0.3944713,0.08513547,0.15094021,0.00079126266,-0.32898706,-0.39097577,-0.018171981,-0.025899772,-0.12819202,0.051697824,0.23975089,-0.10117796,0.07947111,0.20655803,-0.008632859,0.26813397,0.10542959,0.16222964,-0.6202147,-0.08019314,0.03689201,-0.2905729,-0.0694178,-0.2549764,-0.09287777,0.0955741,-0.08392729,0.20174344,0.26906756,0.06598926,0.104305156,-0.0965738,-0.034836575,-0.16942637,-0.29827988,-0.061408587,-0.34110564,-0.38822985,0.01632275,0.21587539,-0.037265614,-0.2174115,-0.18918201,-0.27964607,0.2359415,-0.29447317,-0.21150964,0.07605812,0.24709511,-0.035207108
790,1,41,0.4764448,0.37301883,0.073449194,0.26983076,0.066412024,-0.4973563,0.04576391,0.017977875,0.09670331,-0.28944573,-0.41244987,-0.53486884,-0.22798383,0.22327821,-0.09833459,0.18625991,-0.1458362,-0.077569775,-0.1100959,-0.036501408,0.17550644,-0.118607946,0.1346072,0.028663872,-0.072791226,0.2056194,-0.111802705,0.23636074,0.33417073,-0.25134805,0.026216563,-0.022778235,0.10517227,0.12215997,0.014758989,0.16304009,-0.34890378,-0.116303794,-0.08504326,-0.08302264,0.44381556,0.011673695,0.044287615,0.25234035,0.23590507,0.032259263,0.51074475,0.315837,0.20585309,0.08412751,-0.23435405,-0.39899707,-0.014016582,-0.038740404,-0.002218984,0.099565275,0.33721974,-0.06168427,0.047983598,0.24984597,0.054958865,0.15985087,0.02490206,-0.02684084,-0.6065476,-0.16599573,0.18604232,-0.20633303,-0.11913511,-0.24581574,-0.01888091,0.09814247,-0.032768317,0.1748117,0.090113804,-0.067456774,-0.014322225,-0.24274984,0.05238261,-0.12608385,-0.34298143,-0.077180214,-0.47503313,-0.1378826,0.056339737,0.37159917,-0.045279905,-0.29094988,-0.08549752,-0.19006394,0.20503797,-0.25181028,-0.059768166,0.038609058,0.4303293,-0.2588011
791,3,41,0.35705492,0.25233752,-0.1448737,-0.012462097,0.15063071,-0.26875126,-0.05159783,-0.05432865,0.2151697,-0.28910214,-0.16075714,-0.5821809,-0.12277514,0.14178523,0.30052736,-0.045512687,-0.057800196,-0.08937882,0.03303269,-0.0512853,0.23877427,0.023727948,-0.19176269,-0.04367724,-0.45261693,0.25338018,-0.18090256,0.13175526,0.2827236,-0.12282282,0.13661674,0.068071954,0.04817688,0.122597866,0.202531,0.42432415,-0.059043422,0.08855645,-0.19136015,0.013484279,0.32566237,0.0962486,0.019263389,0.06703778,0.27548322,-0.052623138,0.43689427,0.1230914,0.32581705,0.06358594,-0.25895688,-0.33083823,-0.024854159,-0.077189125,-0.14374872,-0.18802346,0.26275447,-0.07218765,0.045031648,0.08268639,0.1357809,0.112715915,0.08323705,-0.012841502,-0.5180511,-0.40795922,0.09780513,-0.2299703,-0.07906225,-0.20693147,-0.08663736,0.256205,0.05750037,0.027247075,0.10155507,-0.043139823,0.028047178,-0.19559954,0.045697395,-0.29707712,-0.27823287,-0.23967235,-0.36251095,-0.017997878,-0.17391396,0.03260748,-0.10743419,-0.27084646,-0.022780582,0.015254968,0.22409074,0.11518469,-0.1877462,0.0357789,0.21641986,0.09732882
792,25,41,0.13506477,0.16704431,-0.033369176,0.064107664,0.086502336,-0.06414233,-0.1862809,-0.24871118,0.06975961,-0.13806456,-0.29730496,-0.4629929,-0.094805874,-0.010659105,0.27350894,0.097469114,-0.13320246,0.043169163,0.023631465,-0.16156088,0.2489652,0.06687019,-0.23013774,-0.072359085,-0.49323907,0.21664782,-0.11553331,0.16286473,0.3281632,0.0059495443,0.06933757,-0.04854095,-0.037022755,0.11161074,0.19289148,0.15863456,-0.11171382,-0.0001167804,-0.053652067,0.008756865,0.15418331,0.18157494,0.07850131,0.26539478,0.21449219,0.0076634893,0.29029986,0.14301391,0.16129613,-0.060287282,-0.19703005,-0.3975003,-0.24003015,-0.13130747,-0.2128549,0.003297692,0.2646269,0.018776199,0.02318953,0.30445108,0.03643546,0.0177384,0.26037404,-0.0025707502,-0.54899037,-0.30688184,0.21661416,-0.019362176,-0.09001717,-0.075075984,0.011633273,0.10757583,0.05542211,0.14747529,0.2829618,-0.12547761,0.26159197,-0.09237562,0.028226033,-0.18603532,-0.21894845,0.022555154,-0.27484962,-0.15054567,-0.16321279,0.00971906,0.036721073,-0.24076612,-0.004111505,-0.08172793,0.17814973,0.037501138,-0.026010145,0.057981055,0.0724803,0.13326517
793,3,41,0.36608303,0.31400067,-0.00802639,0.10864797,0.034559496,-0.023552807,0.02862432,-0.2626088,0.049354795,-0.16364035,-0.13273282,-0.51412994,-0.116814695,0.17183734,0.16578637,0.053164173,-0.20328674,0.050811734,-0.1344194,-0.03354976,0.3593144,0.12711786,-0.15222713,-0.092832305,-0.4170829,0.13150378,-0.21212542,0.20039362,0.3032341,-0.054916352,-0.10093714,0.15028931,0.069076285,0.31380767,0.31530228,0.39729485,-0.048731435,0.19914238,-0.11508289,-0.099130504,0.17772001,0.1893123,0.23479308,-0.10418176,0.18682255,-0.109900534,0.47913888,0.09074879,0.24618313,-0.1935918,-0.34973687,-0.395187,-0.11905044,-0.0033371847,-0.22354762,0.018934904,0.22386777,-0.24408992,-0.09469372,0.22459541,0.05898268,0.1586222,0.24354438,0.014746394,-0.57888746,-0.35714853,0.06183024,-0.28657654,-0.15569228,-0.2448142,0.10492433,0.17891254,-0.05298019,0.23578073,0.04541895,-0.0754571,0.26256424,-0.1781896,0.16432148,-0.2682568,-0.21953806,-0.07944681,-0.3912943,-0.049070433,-0.09675233,0.08499661,-0.03918826,-0.20372878,-0.042504594,-0.13298775,0.3013029,-0.05368379,-0.055931717,0.026479268,0.17352241,-0.13348271
794,16,41,0.35686475,0.36545867,-0.08019134,0.11818512,-0.07412564,-0.088127,0.10142925,-0.24274944,0.10173244,-0.27807763,-0.078059785,-0.39775518,-0.12928207,0.18170571,0.100343406,0.15595967,-0.07247948,0.14588019,0.009105461,-0.080739185,0.35162833,0.19815086,-0.17839514,-0.03769344,-0.52196115,0.15346643,-0.27705356,0.14416121,0.295897,-0.10647983,-0.0334482,0.091131724,0.22958818,0.25162664,0.07686883,0.43035853,-0.1215506,0.11176324,0.0101951,-0.10626446,0.18615031,0.07270116,0.2510871,-0.04633868,0.35551497,-0.19027908,0.46429476,0.065573744,0.12942454,-0.1255953,-0.2846589,-0.48784235,0.044226076,0.091945246,-0.33222246,-0.12958445,0.14440128,-0.16281508,-0.010272216,0.14260276,0.007278815,0.077379994,0.23524454,0.041261148,-0.5548733,-0.45757756,-0.21500665,-0.31481352,-0.121647805,-0.15617412,0.10942795,0.13176219,-0.22756137,0.2433531,0.21347861,-0.019834427,0.20761317,-0.14529292,0.01679298,-0.33588624,-0.20700432,-0.09620398,-0.3996639,-0.049555343,-0.07093114,0.1730586,-0.121725835,-0.15700912,-0.14811452,-0.20157187,0.19056225,-0.14648862,-0.048461452,0.09119698,0.18642159,-0.055312447
795,13,41,0.3948619,0.30311418,-0.04688069,0.040512633,-0.12187241,-0.11345757,0.041628223,-0.13732807,0.09070957,-0.25850868,-0.14857312,-0.49388933,-0.068048716,0.17402023,0.045834858,0.18436784,-0.1991396,-0.093354434,-0.11328695,-0.088518165,0.31666577,0.15739514,-0.035867814,-0.062644504,-0.42663485,0.14281474,-0.23904264,0.18855985,0.216222,-0.23116483,0.011717528,0.1345021,0.21935025,0.3131633,0.18254308,0.41107425,-0.08043669,0.04978592,-0.007881687,-0.022396486,0.28799227,0.1712111,0.30706343,0.17984888,0.44356585,-0.14603595,0.3070517,0.06353199,0.06512455,-0.13970515,-0.33725557,-0.39106584,-0.058366716,-0.09052632,-0.10674763,0.10142878,0.23636593,-0.04783806,-0.034147244,0.3396945,-0.08383441,0.28138652,0.2735918,0.098231055,-0.65120023,-0.32640773,0.044126462,-0.24951999,-0.21962084,-0.07044244,0.08018801,0.21093933,-0.14216024,0.21512833,-0.0151433805,-0.07431577,0.26208273,-0.050088663,0.046814643,-0.21683846,-0.28900036,0.028105306,-0.40793172,-0.20734255,0.07629931,0.2079422,-0.030972755,-0.15233262,-0.012616479,-0.22434299,0.18955733,-0.095564574,-0.19974077,-0.022726947,0.1621167,-0.16719244
