,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
762,7,40,0.2176747,0.08163071,0.28993008,0.5202185,0.10147989,0.2057986,-0.29337788,-0.1011208,0.22351201,-0.13360597,-0.004335205,-0.03865603,-0.22873785,0.2205618,0.032875806,-0.14993997,-0.23770745,0.28569078,0.1935137,0.5892092,-0.19233288,-0.2855911,0.07855597,0.1515089,-0.03623879,-0.079249546,0.3662853,-0.25498694,0.092032775,0.22980657,-0.22202665,-0.24227859,0.025008596,-0.03653909,0.17166741,-0.1948265,-0.3292391,-0.29339334,-0.23854722,0.15706553,-0.29719204,0.18517272,0.03777674,0.3037306,0.19182889,0.19518715,-0.048642565,-0.20671453,0.028481385,0.060957015,-0.36227542,0.06393531,0.6537331,0.13448597,0.25167152,-0.30518723,-0.021949515,-0.14534062,-0.050633024,-0.08326834,-0.38990772,0.116675526,-0.12326664,-0.0033158464,0.12533434,0.24655211,0.20204924,-0.26274598,-0.06112955,0.036080074,-0.44145167,0.14083439,-0.02395792,-0.091604054,-0.0004907995,0.30228817,-0.12003735,0.08982423,-0.32164362,0.17867886,0.22405146,0.002865709,-0.035620745,-0.080823496,-0.36761263,-0.16628331,-0.18344346,-0.38883606,-0.41788116,0.4310222,0.07690027,-0.38317376,0.18565573,-0.015347738,0.28999123,0.12280765,-0.0094633,-0.2988642,-0.17564362,0.034017894,0.14848785,-0.49534974,0.0031981992,-0.33631334,0.027500272,-0.09178224,-0.1633204,0.22647083,-0.029004296,-0.1570779,-0.0977816,0.26338956,-0.59819335,-0.08713643,-0.124778725,-0.12266261,-0.35253,0.025234824,0.2632076,-0.21619995,-0.30304873,0.21431664,0.5354597,0.02976765,-0.07900173,-0.03937547,-0.30937594,0.20715165
763,13,40,0.20803297,0.076265134,0.17192775,0.540271,-0.023686925,0.17160603,-0.16912593,0.0032566783,0.1425125,-0.2875588,-0.041612517,-0.0877918,-0.21045443,0.38019523,0.021047221,-0.08198591,0.002737899,0.23471251,0.24171744,0.46508795,-0.15353708,-0.15740189,0.046479613,0.33744562,0.12251818,0.057050616,0.4074437,-0.26110065,0.17444125,0.1996053,-0.1549712,-0.16670823,0.049658637,0.08379644,0.14273006,-0.12991014,-0.46837673,-0.25727594,0.06692235,0.14106596,-0.16076097,0.30876887,0.1071422,0.2238479,0.15655066,0.2586753,-0.03251102,-0.060909864,0.09550619,0.050372593,-0.357477,0.15054065,0.635829,0.30557555,0.1956614,-0.16915232,-0.007978542,-0.25319418,-0.25253347,-0.14605466,-0.3787587,0.12401739,-0.21361175,-0.030816987,-0.020794924,0.05282995,-0.0037178895,-0.20238106,-0.08263079,0.10678367,-0.36923096,0.19506772,0.049886186,0.08838965,0.10761759,0.2824355,0.05565182,0.22406495,-0.20178814,0.12454174,0.0447098,-0.27162743,-0.16738959,0.09318074,-0.2977757,-0.18161683,-0.121358365,-0.32082132,-0.31002817,0.35717016,0.19359727,-0.38089526,0.39631057,-0.22243749,0.2765655,0.21454743,0.1888703,-0.24301922,0.2013075,0.028852051,0.05116244,-0.28510174,-0.080781065,-0.30393288,0.35020325,-0.27234033,-0.34560388,0.054942373,-0.05133247,-0.07848633,-0.13715674,0.42260426,-0.44948405,-0.06059858,-0.10212685,-0.0964791,-0.40480188,-0.057614703,0.33142635,0.008715936,-0.2637747,0.43862724,0.34562713,0.25180778,-0.07324161,-0.02489477,-0.23553567,0.033035424
764,4,40,0.35799637,-0.011242515,0.08913267,0.5400954,0.06540725,0.34655002,-0.11273293,0.1179096,0.17368367,-0.25907367,-0.17192852,-0.0502877,-0.17815916,0.4884742,-0.016451076,-0.16196097,-0.06425622,0.208315,0.21511903,0.5076569,-0.2077709,-0.09665994,0.10936154,0.41090557,0.14667381,0.094797984,0.33521232,-0.28129423,0.29557592,0.3349584,-0.07993031,-0.065429874,0.11657203,0.10098788,0.06749216,-0.14535852,-0.529126,-0.19492057,0.0046124374,0.20399009,-0.23094572,0.07026492,0.14356858,0.36159626,0.18569763,0.17438604,0.04252379,-0.14470744,0.04796384,0.054399393,-0.2975982,0.048848372,0.6298744,0.27043295,0.11287056,-0.16045015,-0.017344557,-0.26869935,-0.2627341,-0.20293492,-0.35799462,0.18893628,-0.08114227,-0.05620738,-0.12065672,0.222445,-0.034990124,-0.32817885,-0.10024891,0.15099998,-0.33978134,0.07500067,0.16730252,0.114302136,0.05605241,0.2999701,0.041714605,0.34041464,-0.12517254,0.15566769,0.19705583,-0.14406978,-0.2879861,-0.1023964,-0.14527929,-0.30120927,0.022448203,-0.32532132,-0.33869335,0.5017748,0.23115396,-0.42562178,0.5467448,-0.21191877,0.2582863,0.24444924,0.06541272,-0.43258134,0.17597081,-0.0888776,0.04644356,-0.37657142,0.14389272,-0.28074878,0.39242518,-0.23131092,-0.19537945,-0.0032369306,-0.13367593,-0.020580843,-0.09006239,0.28766528,-0.47442755,-0.20107283,-0.11619197,-0.19956192,-0.42281815,0.012851443,0.4065195,-0.012592052,-0.33713883,0.43557146,0.40566874,0.20785551,-0.10174757,-0.11107501,-0.37047502,0.06823908
765,13,40,0.1733148,-0.10398144,0.23148775,0.3016157,-0.15163942,0.14429228,-0.16597073,-0.023133524,0.30092183,-0.08868976,-0.12432582,0.06240173,-0.17177014,0.15387954,0.073427826,-0.22786789,0.13424708,0.23610884,0.0596199,0.35283253,-0.1483563,-0.18111077,0.00396944,0.29938617,0.2421618,-0.11134949,0.4410491,-0.27912867,0.20655581,0.38836333,-0.24619704,-0.10264421,-0.06705528,0.039741628,0.2788608,-0.21808282,-0.41538242,-0.16837285,-0.062606305,0.13183755,-0.29170954,0.24417305,0.28976104,0.32493645,-0.029292908,0.15530615,-0.034327433,-0.11893341,0.10011196,0.03204284,-0.14130366,0.10331369,0.5765842,0.42618006,-0.03141086,0.099235624,-0.04992282,-0.2672761,-0.072374016,0.065856665,-0.23960114,0.2104345,-0.011159754,0.008746591,-0.0073119476,-0.027961347,-0.027799742,-0.1772353,-0.101368606,-0.01928448,-0.283081,0.13418037,0.075498186,-0.14631042,0.04614564,0.351885,-0.11647089,0.10465361,-0.07483601,0.09924975,-0.08176471,-0.23252307,-0.049634375,0.02676883,-0.17009766,-0.025096959,-0.065302655,-0.3280112,-0.32756907,0.47330487,0.29190037,-0.36930445,0.1943233,-0.08086674,0.32773063,0.115645915,0.44659102,-0.31083256,0.041627686,0.020571016,0.2349108,-0.30783734,0.04599265,-0.31872642,0.13516818,-0.2843065,-0.22419696,0.0040483368,0.0955673,-0.035163384,-0.04167282,0.23130493,-0.46036392,-0.012492256,-0.15664294,-0.24632773,-0.5739748,-0.09911911,0.40822655,-0.26671854,-0.21486126,0.48010483,0.40502584,0.17768303,-0.020106068,0.074119024,-0.23374392,0.128053
766,2,40,0.30221805,-0.30386645,0.15464438,0.20887552,-0.3153981,0.07719739,0.010256847,-0.29489872,0.3466957,-0.32141396,-0.31310746,-0.042611968,-0.073053546,0.427608,-0.042674135,-0.1888903,0.30439052,0.20562601,0.19081597,0.3269684,-0.27659187,-0.117538825,0.5148884,0.3755218,0.10193935,-0.030243205,0.40360817,-0.36399132,-0.052915204,0.20544665,-0.30999148,0.06813434,-0.09282776,0.20446771,-0.038922127,-0.080381386,-0.2907305,0.0713387,0.18716449,-0.029835658,0.051745668,0.3014428,-0.058084406,0.23816288,0.033360556,0.3433746,0.1712478,-0.26918083,0.024411485,-0.16416489,-0.09380746,0.23468763,0.20746776,0.46746895,0.14575207,-0.060460318,-0.024781646,-0.18148626,-0.1291524,-0.036886483,-0.2360416,-0.07842785,0.070029534,0.10316162,-0.15251245,0.070431545,-0.11531844,0.04361777,-0.1072427,-0.036596965,-0.29643092,0.21746199,-0.112412274,0.16365774,0.037269343,0.4280677,0.075936005,0.26844272,-0.17252174,0.15517269,0.117716946,-0.055992138,-0.07073888,-0.16337526,-0.23944567,-0.22379516,-0.0782472,-0.20464607,0.010710893,0.33036456,0.35605168,-0.40990654,0.117533065,-0.40719235,0.16895416,0.060608454,0.25527707,-0.09460162,0.0684897,0.15181357,-0.11005358,-0.19487275,0.12055237,-0.2412528,0.41132584,-0.27186498,-0.097612664,0.051407594,-0.065034464,0.15798399,-0.234099,0.33484194,-0.074720904,-0.19614704,-0.099300936,-0.15032317,-0.42000255,0.40443164,0.39584494,-0.17298391,-0.45431587,0.45459002,0.022500472,0.3418175,-0.070395984,0.19520141,-0.23314928,-0.009226121
767,6,40,0.21035641,0.0521727,0.17983745,0.13540182,0.07488703,0.09472379,-0.120292895,0.22201774,0.2623346,-0.101011224,-0.16517232,-0.033077292,-0.16723642,0.25880677,0.063646086,-0.2659512,0.17683029,0.18132289,0.07453447,0.2607752,-0.005957291,-0.06602705,-0.13937841,0.36655772,0.07207144,-0.24735226,0.19788067,-0.49664092,0.22560586,0.26576933,0.13474816,0.03919677,0.04592702,0.012008999,0.010542569,-0.3287787,-0.096014895,0.019434448,0.08820635,-0.042876143,-0.18036965,0.09262834,0.089145355,0.27635556,-0.036184527,-0.003568649,0.10149726,-0.26893833,0.03598222,0.08567239,0.015818074,-0.058746863,0.45518067,0.1304583,0.19346875,-0.14294969,0.07003169,-0.017109318,0.07851439,-0.044642195,-0.29466918,0.2240062,0.15625349,-0.002264029,0.1276417,0.09991039,-0.3391971,-0.18938297,-0.07988692,0.12852517,-0.19827114,-0.023034692,-0.0045291423,-0.15527174,0.226341,0.120012514,-0.083825395,0.30483696,-0.13586661,0.14532137,0.061975595,-0.055063225,-0.058760155,-0.23295636,-0.04568003,-0.23047228,0.19932833,-0.066660225,-0.39355794,0.42430902,0.0991621,-0.2834054,0.22312607,-0.18384607,0.26796016,0.051567066,0.2258163,-0.064238265,0.094353005,-0.12133731,-0.03758557,-0.26075834,0.21209635,-0.34808153,0.32868463,-0.17389216,-0.39153132,-0.13557985,-0.11237782,-0.11794553,-0.08863771,0.102899306,-0.29717642,-0.30627906,0.0036387544,-0.3168708,-0.47221127,0.07334643,0.40412337,-0.16333927,-0.43025014,0.42218733,0.19967334,0.05656094,0.04491339,-0.20201588,-0.3201977,-0.05330209
768,13,40,0.09781448,0.16274905,0.3266912,0.21933094,0.16618244,0.35624525,-0.335995,0.030253492,0.2105184,-0.018970199,-0.15736404,0.027804036,-0.14808264,0.09397545,-0.12148709,-0.28848502,0.063936904,0.26705697,0.105446875,0.40708825,-0.039111815,-0.12058051,0.12116946,0.26502258,0.058010917,-0.014946648,0.43731597,-0.4119335,0.06687709,0.29331422,-0.17255533,0.007765897,-0.19063607,0.03604297,0.13532534,-0.30203566,-0.25486556,-0.0630584,-0.21732113,-0.07787181,-0.32729194,0.17754099,0.06442775,0.3243212,-0.036679137,0.00027489662,-0.034925736,-0.22857805,0.27421582,-0.09109996,-0.16952018,-0.032758515,0.5331687,0.19456376,0.16896857,-0.18259665,-0.060445096,-0.26858562,-0.038857028,0.12192605,-0.3777987,0.14114882,-0.046284225,-0.037538134,0.2649769,0.15657367,-0.12849021,-0.31442082,-0.023508895,0.01977235,-0.17423217,0.14716789,0.17869307,-0.23980984,0.115699604,0.14702244,0.01907929,0.17026804,-0.21944042,0.1771302,0.07733638,-0.09549537,-0.0846326,0.025716377,-0.18621469,-0.22476879,0.101551645,-0.35469902,-0.36563537,0.50240093,0.22939484,-0.32336998,0.32027903,-0.17653605,0.20722465,0.3110893,0.19793026,-0.18891723,0.14164302,-0.073143065,0.15660726,-0.40577397,0.027990948,-0.38988045,0.13749559,-0.24212748,-0.33464965,-0.08887233,0.100992285,-0.114288494,-0.16609152,0.2838185,-0.4427636,0.22424275,-0.21196869,-0.045873474,-0.41073975,0.010569655,0.2656953,-0.21537587,-0.14705376,0.43107614,0.33430254,0.07801702,-0.10986705,-0.091547035,-0.4112528,0.22744922
769,4,40,0.22048481,0.20395765,0.12151337,0.42762303,0.098503746,0.39482445,-0.21913652,0.20373526,0.17674007,-0.12924004,-0.031698518,-0.07027684,-0.25342888,0.28627828,-0.16980529,-0.12720858,-0.0309553,0.47500873,0.07915565,0.4239002,-0.014799977,-0.19850093,-0.017907843,0.37404174,-0.023574414,-0.014863729,0.2859509,-0.2593611,0.3114236,0.087894686,0.07835401,-0.09632889,0.15075998,-0.28181526,0.17654346,-0.083328396,-0.39203435,-0.19815463,-0.031570047,0.268564,-0.17655496,0.020056732,0.033378333,0.28620294,0.28458738,0.068247564,-0.032808125,-0.31762633,-0.07511761,0.024968358,-0.24692273,-0.0905545,0.5903631,0.23606923,0.10535487,0.01604,-0.034093868,-0.11737895,-0.09620839,-0.091693155,-0.32103375,0.35275018,-0.050039276,-0.098200545,0.20173943,0.2943516,-0.070772596,-0.3908347,-0.059402846,0.010834747,-0.26507095,0.14433691,0.24032132,-0.0073873806,-0.10545468,0.11719996,-0.03543205,0.33254158,-0.18396758,0.053939145,0.271002,-0.07683985,-0.22026989,-0.21251434,-0.32652667,-0.15233965,0.07922591,-0.27768525,-0.36088118,0.414286,-0.039887164,-0.3226791,0.44935358,-0.20146124,0.24249502,0.16949376,0.113363475,-0.5078096,0.006668904,-0.18551274,-0.036112163,-0.19799645,0.17432342,-0.289663,0.23993137,-0.15955772,-0.27273095,0.33225405,-0.19326444,-0.0653719,-0.076261766,0.35312653,-0.5543884,-0.1410768,0.046061303,0.008012373,-0.37912464,-0.15960713,0.30645806,0.064552106,-0.32146132,0.067064926,0.5013901,0.05174153,-0.15523432,-0.057647064,-0.36245564,0.28225482
770,1,41,0.38597587,0.08867066,0.3527279,0.16731419,0.2039011,0.3729,-0.48912883,0.07245531,0.32174215,-0.011131851,0.10617498,-0.17339736,-0.114527896,0.022703463,-0.026652789,0.098054655,-0.05727221,0.48149902,0.33299538,0.44999135,-0.34824213,-0.30023018,0.039235424,0.46925905,-0.006387765,0.19857153,0.17521593,-0.16658632,0.21762249,0.40852666,-0.22520979,-0.19215721,-0.1118266,-0.22886197,0.29081059,0.106099345,-0.080755025,-0.18881598,-0.12980793,0.3494788,-0.2109891,0.23640217,0.043520786,0.3146406,0.3025491,-0.0045773066,-0.11089607,0.0487714,0.0089973165,-0.00045120713,-0.3396078,-0.39185193,0.4272821,0.15143561,0.08244165,-0.13449124,-0.04805372,-0.065571435,-0.19643551,-0.013360286,-0.12839144,-0.06982996,0.028300628,-0.0363428,0.13338588,-0.052536413,0.04876683,-0.5237543,0.017480131,0.23712456,-0.2855274,-0.041022778,-0.07540746,0.027853912,0.08524646,0.3578035,0.19262393,0.0799853,-0.36302033,-0.06428094,0.082408234,-0.009655524,-0.23875949,0.077772535,-0.074441634,0.2597504,-0.22947665,-0.39581966,-0.41130117,0.30261302,0.17918596,-0.55872416,0.27885273,-0.012983919,0.4521623,-0.009173971,0.08403279,-0.12725042,-0.2933189,-0.24422246,0.06827545,-0.17123984,0.105740555,-0.23527485,0.101492785,0.02420467,-0.10214915,-0.108240455,-0.017015059,0.11753174,-0.021168973,0.10770585,-0.3591201,-0.03704622,-0.17379557,0.024696907,-0.123414196,-0.011031806,0.13928922,-0.16864215,-0.11754508,0.39579937,0.3272232,-0.27265835,0.09287181,-0.14936575,-0.24356413,0.1256532
771,1,41,0.29238024,0.021007834,0.41758066,0.092696294,0.09570497,0.39476895,-0.22856124,0.004867165,0.15036415,-0.010555436,-0.08256788,-0.03465612,-0.083824135,0.024216402,-0.054194666,0.16773221,0.069901414,0.46058148,0.16607474,0.4636525,-0.25053877,-0.19706568,0.05102409,0.14513281,0.11785703,0.10554535,0.17760588,-0.19235606,0.27288833,0.2732779,-0.19976205,0.041008838,0.12787955,-0.05055353,0.21132183,0.018680975,-0.07015004,-0.10651086,-0.11685261,0.3253535,-0.2386939,0.3135209,0.17574704,0.22389679,0.123722054,-0.045467827,-0.18832518,0.09669399,-0.14042474,-0.087058544,-0.41099635,-0.23352501,0.44788852,0.17603211,-0.05978795,-0.30266237,0.015361978,-0.06440945,-0.08042924,0.00079254044,-0.29047123,-0.12573063,0.040587608,0.046535168,0.11144157,-0.0060090222,0.05812511,-0.5088593,-0.062038727,0.31129974,-0.118501954,-0.08134356,-0.16593646,-0.16688511,0.10914321,0.40213475,0.03444438,-0.07070223,-0.32947254,-0.010916537,0.018975997,0.16065241,0.05805696,0.022616044,-0.013557959,0.09467485,-0.05456663,-0.45639464,-0.23329255,0.2520345,0.30783477,-0.50379455,0.3258723,0.020074036,0.54735243,-0.12862378,0.20150886,0.02041107,-0.2520015,-0.06551727,-0.09381114,-0.22626653,0.082318984,-0.36011383,0.14976431,0.052061807,-0.016312407,-0.05911046,-0.021901874,0.015297576,-0.09804041,-0.108090624,-0.17377,-0.1806776,-0.3600904,-0.20764734,-0.19558497,0.05364062,0.15105969,-0.30909985,-0.2684535,0.12462422,0.20177054,-0.24223122,0.02836999,-0.06704897,-0.2501102,0.11194494
772,1,41,0.40087736,0.03167379,0.27047107,0.14465049,0.21081723,0.30873638,-0.27911827,0.12028961,0.30593142,-0.09817218,-0.13556671,-0.05497395,-0.1362691,0.13463703,-0.037800338,-0.2265197,0.06538314,0.38264197,0.09921072,0.38344744,-0.23334672,-0.29638857,-0.059279785,0.4488576,0.112016805,0.08218787,0.22179401,-0.22737354,0.27055162,0.46429554,-0.09115911,-0.17345579,-0.1502656,-0.139872,0.12575334,0.03200947,-0.13156708,-0.16751128,0.02127782,0.25908652,-0.20521289,0.13333535,0.07551121,0.25281087,0.22485663,0.13584949,0.055678986,0.037392415,0.1277096,-0.012135014,-0.24546912,-0.32249844,0.36935815,0.21811607,0.11539968,0.097107604,-0.10295431,-0.16261594,-0.20815189,-0.024391018,-0.21540037,0.008342952,-0.0100612985,-0.14642629,0.019502334,-0.1445301,-0.126863,-0.45179853,0.06318738,0.2688529,-0.22069645,-0.1446016,-0.0038773876,0.0059214174,0.10743547,0.31790364,0.08185681,0.14160077,-0.25761557,0.047648136,-0.013834,-0.034459535,-0.19400023,-0.17275581,-0.00081370753,0.04588376,-0.094746575,-0.24005513,-0.3247081,0.3096785,0.14550692,-0.43855414,0.31146225,-0.003092648,0.40732554,0.026055818,0.10338139,-0.23000383,-0.096791334,-0.33011422,-0.059448566,-0.18294244,0.17131568,-0.30074924,0.121654354,-0.13128744,-0.115434006,-0.21251455,0.046054184,-0.039243337,-0.0334383,0.08761143,-0.38941967,-0.16343594,-0.118071586,-0.076421924,-0.253285,-0.028017309,0.33878368,-0.14343831,-0.1095917,0.41630155,0.30293152,-0.08381712,0.05019482,-0.20346463,-0.33227894,0.03446963
773,6,41,0.19702397,-0.027109029,0.10882469,0.19688807,0.07707746,0.3393064,-0.09513987,0.14430746,0.21287493,-0.13720636,-0.19409423,-0.12103881,-0.16591778,0.26292115,0.08170081,-0.19353051,0.030260827,0.30795828,0.10088151,0.34309924,-0.11415484,-0.12070791,0.05156222,0.40751117,0.10826342,-0.22577146,0.221843,-0.15148598,0.2115456,0.2839294,-0.14653744,-0.15983647,0.1623843,-0.027298871,0.15675284,-0.1316887,-0.29773897,-0.056511346,-0.07635095,0.08698425,-0.21614133,0.070338294,0.07331985,0.26503536,0.057892546,-0.018993389,-0.07768359,-0.04254854,0.06633319,0.015773367,-0.18913153,-0.05639809,0.40339676,0.3170187,0.078606404,-0.078225404,-0.09839959,-0.096461415,-0.010296279,0.12775198,-0.26446447,0.2439276,-0.011391706,-0.1553721,0.05769516,0.11222218,-0.10900624,-0.2471252,-0.20634964,0.021858856,-0.14947826,-0.042199083,0.008548139,-0.14745586,0.068027444,0.21178101,0.07128489,0.110578,-0.29355928,0.13003378,-0.04511224,-0.051863343,0.0073085097,-0.17282037,-0.114166714,-0.1397837,0.10723557,-0.1620263,-0.39469212,0.461656,0.055087287,-0.25748083,0.1909063,-0.15264305,0.26887435,0.05845662,0.23279877,-0.15982419,-0.02940619,-0.06306851,-0.0252963,-0.29167497,0.034540586,-0.44925237,0.20176692,-0.021512274,-0.31417334,0.039017,0.042344797,-0.2136108,-0.055994425,0.088561155,-0.22502671,-0.024774324,0.09875257,-0.22069626,-0.28710836,-0.0802778,0.31467026,-0.22444947,-0.25417888,0.30493557,0.42958087,0.13990158,-0.022164283,-0.09732372,-0.21276988,-0.08851457
774,1,41,0.3712308,0.072465084,0.24719669,0.20013379,0.21672688,0.38767916,-0.33195972,-0.043258898,0.31217924,-0.09937444,-0.2055363,-0.13482921,-0.23093641,0.026320739,0.080109626,-0.12243508,-0.046320185,0.41506317,0.16989686,0.39743805,-0.36099508,-0.27341372,0.11974324,0.21030281,0.066842146,0.12694404,0.34130272,-0.077637404,0.2985299,0.43208137,-0.29421392,-0.16842724,0.10419647,-0.2254486,0.18352248,-0.021325026,0.013697095,-0.18667969,0.01862674,0.3077546,-0.25391975,0.12798703,0.03019699,0.32066235,0.21239741,0.14998004,-0.050113395,0.0862334,0.09279602,-0.026745034,-0.43313313,-0.12887466,0.34168515,0.14024678,0.19413345,-0.113475114,-0.021329118,-0.09909632,-0.048886165,-0.016641483,-0.31291205,-0.0026554402,-0.11562628,0.03947522,0.030727724,-0.11149447,0.061512776,-0.38424903,0.04340652,0.09179383,-0.25355962,-0.10066324,-0.0489195,-0.11180525,0.03681637,0.37002316,0.04283903,-0.09283142,-0.32967737,-0.112719186,0.041834082,-0.049544826,-0.041905362,-0.11831416,-0.07689004,0.09313796,0.020857014,-0.40627086,-0.30835798,0.30013862,0.1959787,-0.34365863,0.23528564,0.038494553,0.36918178,0.05517976,0.30659512,-0.19552863,-0.24345018,-0.11930524,0.0031925181,-0.08353837,0.12599926,-0.26300964,0.107143946,-0.049713112,-0.204336,-0.06773518,0.01455418,-0.024063665,-0.09210312,0.16775213,-0.34711218,-0.2602629,-0.16023819,-0.14651267,-0.2244494,-0.010291839,0.1904805,-0.14584719,-0.28446937,0.3726243,0.34113407,-0.16244546,0.09378411,-0.07914246,-0.20491785,0.13441691
775,6,41,0.3061455,-0.21855822,0.13956094,0.19892257,0.22498907,0.39564973,0.09838942,0.13894081,0.27799362,-0.23317431,-0.2448126,-0.037906114,-0.19278345,0.17685902,0.03843239,-0.21173805,0.16707446,0.070323505,0.24174246,0.42869154,-0.18283604,0.095794216,0.13993947,0.43262327,0.17871255,-0.21958819,0.34063178,-0.33433822,0.07948461,0.41910604,-0.05992493,0.0388039,0.24371985,0.24041228,0.00048140434,-0.332946,-0.4068201,0.019118333,-0.014787899,-0.16693226,-0.3157054,0.17452344,0.08125309,0.29674146,-0.11255375,0.11134171,0.14824197,-0.13888504,0.16999868,0.05324928,-0.12507541,0.07808127,0.49034867,0.23060565,0.022513589,-0.2847363,0.039643385,-0.14939047,0.06621729,0.21808255,-0.29615006,0.29745206,0.17624,-0.02118681,-0.09225674,0.00844327,-0.26696947,-0.27576995,-0.2683402,-0.0045539346,-0.110241845,-0.29560596,0.08619477,-0.09059249,0.1259279,0.20681101,0.21093753,0.19318908,-0.2530969,0.18865389,-0.18380882,-0.01729056,-0.14660995,-0.12317241,-0.026976721,-0.30152315,-0.04263298,-0.12706561,-0.49382827,0.48250404,0.23865563,-0.34357396,0.08654052,-0.19411331,0.16388541,0.11067474,0.38377354,-0.061528973,0.092080265,0.0701322,0.051388167,-0.24283887,0.119135015,-0.2558528,0.3313282,-0.12122424,-0.38311493,-0.094342306,-0.06276166,-0.09438126,-0.20821355,-0.0076219304,-0.32304645,0.0054501127,-0.10378022,-0.34800872,-0.5179479,0.20154661,0.5396353,-0.2495852,-0.5267488,0.55860704,0.47862256,0.24829671,0.07331959,-0.16108073,-0.30592433,-0.16884768
776,1,41,0.2119045,0.1248043,0.26433098,0.2938915,0.14670923,0.46931615,-0.43959942,0.032507714,0.1670879,-0.1123111,0.17600496,-0.08618084,-0.16419998,0.03994103,0.11141704,0.055774502,-0.11234739,0.5033186,0.27341503,0.4894745,-0.18897039,-0.27124748,0.057533804,0.2877121,-0.036104087,0.12635282,0.20687215,-0.06865888,0.31013045,0.35964537,-0.18665615,-0.20318662,0.055056896,-0.29560745,0.17682475,0.119584575,-0.10344173,-0.19653241,-0.053535197,0.38997528,-0.1944605,0.23160423,0.15075557,0.35451138,0.31480685,0.094249934,-0.14660498,-0.12778974,-0.07251218,0.0693189,-0.29052603,-0.25012183,0.6062462,-0.035005365,0.18064222,-0.06591155,0.11710845,0.019782262,-0.16375251,-0.22217411,-0.17817524,0.030672194,-0.15924135,-0.1000802,0.22606076,0.1268007,0.09948233,-0.5533697,0.0166055,0.18780892,-0.3113138,0.04023584,0.05646339,0.061977405,0.032791983,0.43930173,-0.0029324042,0.18447487,-0.32832548,-0.06408181,0.2355366,0.044396456,-0.20334627,-0.084220484,-0.17126113,0.08073091,-0.11304704,-0.35523072,-0.5238452,0.298509,0.061029483,-0.51696706,0.43298918,0.08538507,0.3900126,0.012720502,0.23747192,-0.25102797,-0.25689194,-0.33362657,0.1165747,-0.33599386,-0.0023573742,-0.25734213,0.092407435,-0.103141256,-0.17549941,0.05269301,-0.023423372,0.04472181,-0.07136862,0.1247864,-0.4604501,-0.2523534,-0.2446253,-0.041189615,-0.25217775,0.0010345277,0.21592739,-0.09817175,-0.26318118,0.29477903,0.33619958,-0.295992,0.0664578,-0.06551376,-0.27535692,0.09412723
777,1,41,0.27554163,0.03285703,0.40681317,0.32848606,0.1842844,0.5944082,-0.5016276,-0.2050242,0.10017808,-0.049571328,0.10362753,0.0011297963,-0.027042786,0.14256215,-0.09297501,-0.034139056,-0.1974153,0.4250332,0.20458537,0.59928143,-0.20427577,-0.3792331,0.1291322,0.24654083,0.12344251,0.09179073,0.12416457,-0.32355353,0.30459887,0.3282868,-0.20903736,-0.18141817,-0.011481332,-0.10127954,0.15685348,0.0033070622,-0.24288227,-0.16187821,-0.06372817,0.38007525,-0.2026061,0.12358614,0.013901232,0.19316868,0.11255587,0.06898694,-0.070643574,-0.033507325,0.11281443,0.0020222412,-0.3648538,-0.27623382,0.5716985,0.11950702,0.21995242,-0.11620496,-0.027880244,-0.17869242,-0.14965715,-0.18845344,-0.4121332,0.008996162,0.05164739,-0.08109222,0.07457355,-0.011556707,0.045582782,-0.408231,-0.011606157,0.2049188,-0.22537977,0.12119386,-0.023790928,-0.18551555,-0.06772501,0.43422395,-0.101547666,-0.072648376,-0.30040962,0.12338088,0.04729225,0.04218941,-0.1984503,0.05469358,-0.19472712,0.17411953,-0.21737416,-0.36196667,-0.37819755,0.18958749,0.21322419,-0.44540238,0.34128076,0.037256654,0.4408097,0.12511244,0.08735164,-0.21151389,-0.20529923,-0.15554217,-0.0072539817,-0.15617897,0.011332239,-0.18127446,-0.09048487,-0.00079995004,-0.060955618,0.013894066,0.12246655,0.08017632,0.0087778475,-0.03585366,-0.644231,-0.17620298,-0.06255348,-0.2962932,-0.29556283,-0.009757473,0.32539907,-0.009155949,-0.06806494,0.4150386,0.26275152,-0.080551766,0.12037319,-0.15241376,-0.47966945,0.09488103
