,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
726,2,38,0.15488234,0.26056832,0.5110984,0.45869854,-0.04069861,0.16315238,-0.05598994,0.46937707,0.35889286,0.0113182375,-0.6474331,0.40170512,0.29126015,0.17383014,-0.4167032,0.025105862,-0.15038578,0.4281217,-0.5486064,-0.22832169,0.10220382,-0.2102253,0.38577092,0.497887,0.25194907,0.13397844,0.19114612,-0.49397367,0.115350984,0.31206155,0.20454383,0.40691662
727,2,38,0.5099521,0.3284823,0.11431499,0.49211386,0.09895801,0.42289108,-0.33319223,-0.24353059,0.57964766,-0.10834272,-0.66788834,0.6959098,0.39845133,0.13214852,-0.30443203,-0.428924,-0.21583241,0.42905846,-0.1914894,-0.109590374,0.49095577,0.3367163,0.36702776,0.23636673,0.4211799,0.21023464,0.105429985,-0.4108304,0.33514163,0.4024397,0.112946615,0.1806106
728,2,38,-0.094786845,-0.056268826,-0.06678536,0.57451487,-0.4906492,0.19133377,0.26026797,0.02596174,0.35917675,-0.2026446,-0.80433375,0.3797514,0.36221272,0.24976589,0.017168095,0.089316376,-0.32928827,0.32277197,-0.0985297,0.08236049,0.5505887,0.13595635,0.029316412,0.5685945,-0.10386875,-0.36421412,0.14713919,-0.459839,0.31530657,0.15941124,-0.033379212,-0.07408949
729,5,38,-0.11625057,0.06472961,0.09031169,0.47583112,-0.41940308,0.36097887,0.43629003,-0.015821418,0.21952033,-0.08760642,-0.5574401,0.46695682,0.2637765,0.22801569,0.112939395,0.053389706,-0.09434806,0.09758362,-0.12931351,0.2916384,0.30649418,-0.07699795,-0.120428585,0.58965933,0.33858192,-0.35238203,0.16623577,-0.3989585,0.40584186,0.23456056,0.055905767,-0.20885669
730,5,38,0.067248225,0.23907144,-0.0019486224,0.39341092,-0.5690177,0.17132825,0.15710638,-0.19511954,0.44763666,-0.33824855,-0.70605093,0.60134244,0.50576156,0.013891328,0.10107773,0.11056158,-0.2795325,0.21731585,0.030086245,0.19865674,0.49633983,0.20051758,0.059620015,0.4839183,0.34438094,-0.11195185,0.24211365,-0.54207206,0.51040447,0.11627892,0.05808446,-0.019113895
731,5,38,-0.07598499,0.18637739,0.010009595,0.56630284,-0.510365,0.23693943,0.22932506,-0.048596118,0.28932664,-0.23840714,-0.68613815,0.52615273,0.44965258,0.024685157,0.085557915,0.2588015,-0.33610132,0.046378493,-0.12919219,0.31593663,0.406799,0.1692456,-0.032668494,0.6262824,0.34081188,-0.40464944,0.18297689,-0.593071,0.5022797,0.0715265,-0.033381946,-0.0024131713
732,3,38,-0.10606882,0.0073993383,0.02940991,0.47484952,-0.49398553,0.04694097,0.25356105,-0.0028712275,0.25265792,-0.11763494,-0.78658056,0.29891044,0.43758747,0.26003465,0.11617889,0.2780245,-0.3751604,0.3768503,0.030204464,0.08896946,0.5619348,0.04813477,-0.062292945,0.60684496,-0.0984491,-0.21749344,0.18584731,-0.5276405,0.39290938,-0.0068972656,-0.0582407,-0.103822745
733,5,38,-0.24752241,0.029176189,-0.018584775,0.404149,-0.34896487,0.24713768,0.32592854,0.020017825,0.22007184,-0.02674686,-0.6640521,0.32160142,0.3042586,0.121694505,-0.001360464,0.17993157,-0.39790154,0.2864084,0.09302785,0.04427678,0.5118412,-0.14957745,-0.009211391,0.61163735,-0.109838195,-0.28926817,0.051369984,-0.36814374,0.41222692,-0.002048445,-0.13880722,-0.063268155
734,4,38,0.093248956,0.30247387,0.0492415,0.371833,-0.038914457,0.25845554,-0.2877389,-0.38514993,0.54506654,-0.13385005,-0.6199526,0.5975566,-0.0029008903,0.04591865,-0.024373572,-0.20627402,-0.051007204,0.40370166,-0.23692235,0.067236006,0.20702575,0.183058,0.15038167,0.57766837,0.29247648,0.16952206,0.18594036,-0.11147701,0.13900585,-0.03665305,0.21810567,0.11616459
735,4,38,0.26205653,0.17741324,0.103749484,0.4890087,0.2372287,-0.029275306,-0.44304556,-0.027552502,0.48229945,-0.059469845,-0.6424879,0.7600602,0.18245926,-0.07860649,0.19682255,-0.30795273,0.12582707,0.5469267,-0.25307444,0.08582955,-0.010304794,0.19546439,0.3239622,0.42082247,0.31685683,-0.0051121116,0.20951769,-0.17087182,0.1356038,-0.111306585,0.15718935,0.2682542
736,5,38,-0.02222041,0.22614838,-0.011240814,0.5469419,-0.25147247,0.3617495,0.08190346,-0.22619496,0.343338,-0.10366207,-0.66877735,0.41926026,0.26108488,0.124521054,0.106337756,0.1309181,-0.21850397,0.32644272,-0.22003877,0.104610324,0.51877284,0.093270965,-0.10604995,0.63372684,0.19236922,-0.3075888,0.20110627,-0.4928365,0.2646294,0.20007227,0.1982638,-0.13081959
737,5,38,-0.14698918,0.17479615,-0.04509253,0.4550232,-0.3975303,0.3345132,0.30032164,-0.16578762,0.33753836,-0.10321084,-0.53322196,0.37933615,0.15049426,-0.0052715717,0.015434217,-0.055574235,-0.27804047,0.011163371,-0.17830361,0.34197485,0.3116299,0.0045162654,-0.13741009,0.6495084,0.2489394,-0.5426001,0.012872744,-0.51170015,0.28150043,-0.095456384,0.01850007,-0.10517785
738,8,38,0.02618425,0.094354704,0.26085636,0.23354103,0.12318681,-0.18727972,0.21340384,0.2768751,0.1530615,-0.13029118,-0.5118094,0.54334706,0.3372147,-0.11154407,0.109627016,-0.09318305,0.23862924,0.42672765,-0.027353937,0.3004678,0.18544912,-0.013112393,0.14361916,0.44042474,0.05906054,-0.38200507,0.28568807,-0.18694074,0.15113333,-0.2197384,-0.13862345,-0.05571853
739,9,39,-0.37468976,-0.09520682,-0.11609179,0.54013383,-0.3672352,-0.014484823,0.35164705,-0.073045895,0.060548462,0.013730049,-0.76465034,0.26630026,0.32370883,0.39065796,-0.07780794,0.12412958,-0.31176415,0.53323954,-0.15356883,0.062438097,0.5479535,0.03830693,-0.21883044,0.5711679,-0.23237848,-0.33611214,0.09900797,-0.47454274,0.37028512,-0.13112178,0.022963604,-0.19118091
740,5,39,-0.27846283,0.26211682,-0.101674624,0.524281,-0.20045102,0.080113284,0.19179073,-0.25275567,0.31680006,-0.18838263,-0.56980383,0.3926929,0.28052372,0.10638254,-0.18567598,-0.16136871,-0.04670209,0.42587203,-0.25941762,0.26273277,0.51907575,0.14368095,-0.21766141,0.5385209,0.17426296,-0.3017072,0.34265894,-0.4818529,0.33016276,-0.0037850072,0.1456166,0.049704205
741,3,39,-0.34124,0.02872049,-0.15170322,0.6332273,-0.3728863,-0.014740562,0.22997983,-0.14820823,0.2038776,-0.14454167,-0.73694813,0.44401515,0.41263583,0.30377296,-0.021318879,0.010984782,-0.2733408,0.4409191,-0.23242912,0.055153243,0.51229876,0.13021652,-0.12859868,0.55476487,-0.06339548,-0.32714683,0.10083599,-0.5944579,0.46572137,-0.077042885,0.09465412,0.17516582
742,5,39,-0.40421045,0.027025327,-0.18697464,0.5144762,-0.32399476,0.22239962,0.352843,0.022088548,0.02139204,-0.22833647,-0.58801025,0.27281836,0.21096243,-0.1612239,-0.05318484,0.13623042,-0.06155824,0.2173253,-0.32338077,0.23199487,0.26829404,0.15609673,-0.37469617,0.55388004,0.22335272,-0.27337977,0.085169666,-0.45446724,0.3950174,-0.09003729,0.1350809,0.003339662
743,3,39,-0.11892667,0.26865813,-0.0887343,0.5819386,-0.18143405,-0.007167589,-0.0017696004,-0.09530203,0.27521244,-0.059548296,-0.760301,0.54294306,0.53969276,0.19218054,0.07879087,-0.23997432,-0.40769377,0.4739719,-0.12617366,-0.15506281,0.49261016,0.1873161,0.10420475,0.57544476,-0.01044289,-0.17712955,0.18716437,-0.52515537,0.4767255,-0.036368046,-0.03176291,0.07088934
744,3,39,-0.23017415,0.044627115,-0.0054755965,0.5999957,-0.31906536,-0.037146024,0.16416001,-0.24403031,0.25058,-0.00990139,-0.677253,0.43476304,0.35780403,0.33610314,-0.008112779,-0.11087715,-0.2592969,0.4457427,-0.06197508,0.036789436,0.565292,0.25793368,0.044502743,0.5522454,0.04584186,-0.3414519,0.21627757,-0.49079078,0.43769366,0.060616106,0.13645658,-0.040586445
745,5,39,-0.068599425,0.21669753,0.0019895595,0.5420776,-0.27627936,0.3738929,0.37006155,-0.09408645,0.40113798,-0.3605861,-0.527894,0.4227942,0.2682909,0.025379764,-0.09590077,-0.04248277,-0.08698835,-0.088148735,-0.23651493,0.27145907,0.28659943,0.32826003,0.063422225,0.56991875,0.39002705,-0.497033,0.24584791,-0.5825619,0.3123826,-0.16058713,0.2264503,0.108118236
746,5,39,-0.30447495,0.04244193,-0.20045747,0.62609935,-0.29419792,0.1654066,0.26811078,-0.20482078,0.22145973,-0.16890821,-0.70607275,0.36667684,0.3072648,0.13784745,0.15629098,-0.00539116,-0.26639903,0.3103205,-0.26587552,0.023519909,0.39507544,0.11494921,-0.23939759,0.5990082,0.087415606,-0.34100935,0.07558207,-0.5459066,0.4494243,0.05004512,0.085746095,-0.083975255
747,1,39,-0.05975476,0.030974364,0.0020174999,0.4710858,0.027887778,0.2873893,0.19100858,-0.011864942,0.19470379,-0.055978056,-0.65447843,0.5328899,0.30413562,0.089802556,-0.05605267,0.008388569,0.091768935,0.33012694,-0.027341282,0.08052021,0.39852056,-0.09806102,-0.005158766,0.5118957,0.075278655,-0.32133535,0.015421449,-0.30684733,0.3263788,-0.017115174,0.041673895,-0.22576436
748,2,39,0.10405847,0.08074826,0.08739864,0.6076072,-0.115556225,0.24269454,-0.14209934,-0.056551374,0.35917854,0.055430252,-0.64484996,0.42568305,0.36183596,0.26436254,0.016823623,-0.08150443,0.072467335,0.6271223,-0.14862098,-0.055213246,0.34925893,0.11084783,0.05239571,0.5210776,-0.03500949,-0.12662397,0.18215407,-0.5081769,0.25847933,0.3331398,0.24652721,0.120494865
749,4,39,-0.04885762,0.20283389,0.30090812,0.35313642,0.14920743,-0.2037913,-0.36637276,0.028609766,0.4825075,-0.21577464,-0.7102802,0.5436442,0.28052416,-0.09931455,-0.13776603,-0.42097592,0.35979185,0.5843637,-0.1682689,0.32568383,0.255768,0.41644272,0.24686463,0.36819404,0.5588839,0.047659382,0.4607215,-0.32758635,0.19058698,-0.043332603,0.26533985,0.03909632
750,8,39,0.0989407,0.23783772,0.044347037,0.5436723,-0.12569189,0.3821657,0.09815652,-0.25894773,0.52963173,-0.1964245,-0.59565675,0.29490954,0.1463483,-0.0762413,-0.08259159,-0.16147386,-0.06552099,0.22680728,-0.03775991,-0.0029065937,0.38192505,-0.09986094,0.09925972,0.61190695,-0.06421239,-0.064861335,0.090247385,-0.29033166,0.33051318,-0.051689584,-0.07842804,0.08905423
751,0,39,0.43055996,-0.027941626,0.23140568,0.6059823,-0.11142038,0.39678046,0.06795444,0.030378342,0.43179166,-0.15152492,-0.75388986,0.382327,0.44134882,-0.00758468,-0.07627995,0.008948527,-0.3513582,0.40867186,0.04074565,-0.23653632,0.57896346,0.014579247,0.6066995,0.28886214,0.2828479,0.0242258,-0.22857915,-0.5396878,0.46449357,0.38728496,-0.13080393,0.048630428
752,3,39,-0.19099143,-0.10353389,-0.10226247,0.32916987,-0.48970553,-0.12115859,0.34468874,-0.06253188,0.20131312,-0.046221662,-0.8350185,0.40797052,0.4786198,0.17049463,-0.1045886,0.24338382,-0.48103124,0.48964852,0.028297884,-0.02495082,0.6266672,0.0133621935,0.19860382,0.55236334,-0.35078362,-0.29764277,0.17740859,-0.45764092,0.5022063,-0.33523372,-0.11322281,0.009861588
753,3,40,-0.30398056,-0.021136597,-0.034751862,0.607847,-0.45932037,-0.011266336,0.25255218,0.0042926255,0.19281471,-0.13232005,-0.7739481,0.30750552,0.31920487,0.44292727,-0.0482352,0.18831356,-0.27792138,0.42273718,-0.08865705,0.006872736,0.5183489,0.21051353,-0.07952729,0.5767239,-0.21096648,-0.38281062,0.031173274,-0.5344355,0.44729486,-0.04717076,-0.017427836,0.057408813
754,5,40,-0.28462017,0.3198764,-0.119843364,0.5414348,-0.2563764,0.0728774,0.23021783,-0.20509617,0.28280866,-0.16255024,-0.57106096,0.42923868,0.31426144,0.13833477,-0.15893768,-0.16560109,-0.07419895,0.48386252,-0.30368787,0.24785078,0.5728619,0.11946006,-0.29212636,0.534275,0.15111142,-0.16777866,0.260015,-0.51198936,0.35480997,0.03662275,0.06202086,-0.056956273
755,5,40,-0.17068663,0.24519834,-0.018903239,0.43516457,-0.5174071,0.31162316,0.21487662,-0.24077606,0.42431056,-0.33171862,-0.56995577,0.47480565,0.42704844,0.19115554,0.019237602,0.094891734,-0.2060573,0.11245546,-0.13179782,0.30792084,0.4076858,0.1301675,-0.048888825,0.6151176,0.29135025,-0.205464,0.1766443,-0.50524825,0.5302606,0.13626432,0.06537302,0.04864199
756,2,40,-0.0687547,0.12892906,-0.06999195,0.59473944,-0.20718361,0.21586756,0.048251588,-0.20337793,0.31401896,-0.1841182,-0.60817856,0.44357514,0.22308025,0.03576971,0.24444391,-0.07849815,-0.2715512,0.33604574,-0.28863293,-0.017988639,0.27060768,0.3896101,-0.15832484,0.604036,0.11561885,-0.13548484,0.121367045,-0.58098173,0.32651296,0.096130975,0.2100943,0.19690135
757,5,40,0.02325692,0.09823815,-0.15750338,0.58594036,-0.32271174,0.46183008,0.2501795,0.044853136,0.49791119,-0.4711209,-0.5305928,0.3529155,0.30518103,-0.064543866,-0.05583313,0.1190133,-0.10341194,-0.045819566,-0.35685265,0.15690571,0.23983093,0.3505088,-0.015463952,0.4518087,0.41787633,-0.4395846,0.14841308,-0.6786416,0.35450506,-0.07646436,0.3159732,0.0112428805
758,1,40,-0.010619777,0.10644874,-0.003137513,0.4639523,0.021677148,0.14262089,0.22349714,-0.010698181,0.17150886,-0.05933195,-0.6624412,0.5627289,0.34234372,-0.04559281,-0.1688458,0.08341549,0.067128845,0.2925334,-0.040024556,0.09257169,0.40411574,0.04969052,0.008709062,0.47608128,0.097936645,-0.35391524,-0.010796754,-0.35752216,0.40164304,-0.007829804,-0.032199506,-0.1731778
759,5,40,-0.32159138,0.06892317,-0.044431947,0.37647715,-0.6131546,0.19849566,0.44356963,-0.2278793,0.20244099,-0.24501945,-0.6051004,0.35610312,0.26764932,0.20910771,-0.110635236,0.22085145,-0.15875515,0.08692188,-0.27892786,0.44673684,0.5049026,0.025583155,-0.12912518,0.639738,0.3233753,-0.4474273,0.23869161,-0.4236332,0.5441166,0.21602671,0.107553475,-0.014967947
760,3,40,-0.23764187,0.039048877,-0.042866252,0.46285957,-0.21746875,-0.022404483,0.19054808,-0.093978144,0.294978,-0.05067775,-0.763878,0.47347334,0.30893293,0.18336861,0.0637443,0.14712584,-0.2800336,0.27631706,-0.013799566,0.044257943,0.52329427,0.24619374,-0.22935279,0.6649692,-0.15557091,-0.42837998,0.13093819,-0.4990541,0.55206966,-0.033915382,-0.004967984,-0.13498344
761,5,40,-0.18234214,0.16812035,0.04167032,0.37836286,-0.623426,0.2624607,0.32591274,-0.1666187,0.24089853,-0.27802125,-0.63082755,0.38950086,0.38630617,0.14178704,-0.08189847,0.1532314,-0.20744526,0.13521408,-0.2565507,0.36122525,0.4974497,0.14161839,-0.09522469,0.6215997,0.336016,-0.3617967,0.21238957,-0.4714143,0.53146535,0.20042105,0.08342723,0.11344057
762,3,40,-0.23764187,0.039048877,-0.042866252,0.46285957,-0.21746875,-0.022404483,0.19054808,-0.093978144,0.294978,-0.05067775,-0.763878,0.47347334,0.30893293,0.18336861,0.0637443,0.14712584,-0.2800336,0.27631706,-0.013799566,0.044257943,0.52329427,0.24619374,-0.22935279,0.6649692,-0.15557091,-0.42837998,0.13093819,-0.4990541,0.55206966,-0.033915382,-0.004967984,-0.13498344
763,3,40,-0.20052941,0.094367854,-0.058397572,0.67251045,-0.32071668,-0.074714385,0.048700724,-0.12584858,0.294978,-0.09497998,-0.72629625,0.46494123,0.38556162,0.3700788,-0.010183603,-0.013507661,-0.21767928,0.44364,-0.25052464,0.06643067,0.46226758,0.18481897,-0.10454654,0.5856547,0.08889863,-0.24034254,0.16139309,-0.59432006,0.4593016,0.044716418,0.20150766,0.18422782
764,3,40,-0.19333199,0.1761134,-0.08778648,0.55787224,-0.13002479,-0.045119133,0.017916875,-0.16332427,0.33682817,-0.05050008,-0.75054806,0.52239597,0.46690053,0.23832202,0.057196587,-0.18911612,-0.39804867,0.45544392,-0.0895262,-0.0611887,0.46750504,0.19458184,0.09019863,0.5367426,0.046151172,-0.21988066,0.19067396,-0.5031423,0.43148375,0.061876178,-0.0034027565,0.047930352
765,2,40,0.10405847,0.08074826,0.08739864,0.6076072,-0.115556225,0.24269454,-0.14209934,-0.056551374,0.35917854,0.055430252,-0.64484996,0.42568305,0.36183596,0.26436254,0.016823623,-0.08150443,0.072467335,0.6271223,-0.14862098,-0.055213246,0.34925893,0.11084783,0.05239571,0.5210776,-0.03500949,-0.12662397,0.18215407,-0.5081769,0.25847933,0.3331398,0.24652721,0.120494865
766,4,40,-0.04885762,0.20283389,0.30090812,0.35313642,0.14920743,-0.2037913,-0.36637276,0.028609766,0.4825075,-0.21577464,-0.7102802,0.5436442,0.28052416,-0.09931455,-0.13776603,-0.42097592,0.35979185,0.5843637,-0.1682689,0.32568383,0.255768,0.41644272,0.24686463,0.36819404,0.5588839,0.047659382,0.4607215,-0.32758635,0.19058698,-0.043332603,0.26533985,0.03909632
767,8,40,0.0989407,0.23783772,0.044347037,0.5436723,-0.12569189,0.3821657,0.09815652,-0.25894773,0.52963173,-0.1964245,-0.59565675,0.29490954,0.1463483,-0.0762413,-0.08259159,-0.16147386,-0.06552099,0.22680728,-0.03775991,-0.0029065937,0.38192505,-0.09986094,0.09925972,0.61190695,-0.06421239,-0.064861335,0.090247385,-0.29033166,0.33051318,-0.051689584,-0.07842804,0.08905423
768,0,40,0.43055996,-0.027941626,0.23140568,0.6059823,-0.11142038,0.39678046,0.06795444,0.030378342,0.43179166,-0.15152492,-0.75388986,0.382327,0.44134882,-0.00758468,-0.07627995,0.008948527,-0.3513582,0.40867186,0.04074565,-0.23653632,0.57896346,0.014579247,0.6066995,0.28886214,0.2828479,0.0242258,-0.22857915,-0.5396878,0.46449357,0.38728496,-0.13080393,0.048630428
769,3,40,-0.19099143,-0.10353389,-0.10226247,0.32916987,-0.48970553,-0.12115859,0.34468874,-0.06253188,0.20131312,-0.046221662,-0.8350185,0.40797052,0.4786198,0.17049463,-0.1045886,0.24338382,-0.48103124,0.48964852,0.028297884,-0.02495082,0.6266672,0.0133621935,0.19860382,0.55236334,-0.35078362,-0.29764277,0.17740859,-0.45764092,0.5022063,-0.33523372,-0.11322281,0.009861588
770,9,41,-0.35273692,-0.0035265686,0.1823407,0.45909715,-0.3133766,-0.15929909,0.33168006,0.054033462,0.2713018,0.019191852,-0.6937286,0.42033595,0.29842502,0.26950392,-0.047658257,-0.13792874,-0.3158072,0.5247801,-0.052427243,0.13499156,0.15998198,-0.37366772,0.12818114,0.5465952,-0.10042488,-0.36654335,-0.10085174,-0.43587363,0.003120807,-0.054167815,0.028945763,-0.17004295
771,1,41,-0.27386725,0.18434149,0.3018538,0.38137406,-0.15715216,0.0480257,0.2307071,0.086337574,0.19530162,-0.20948294,-0.6426781,0.2820117,0.29118493,0.06355187,-0.20099963,-0.33002716,-0.14316441,0.2990351,-0.146715,0.2869642,0.17901772,-0.4935668,0.061388563,0.46813452,0.20117472,-0.378558,-0.076795556,-0.40620452,-0.07371356,-0.0027406,0.09253423,0.07732672
772,9,41,-0.2496809,0.059837915,0.1282162,0.37223157,-0.1593874,0.094748154,0.123309225,-0.12375923,0.36354527,-0.1576383,-0.6546092,0.41506672,0.3467676,0.05766061,-0.11251493,-0.27686194,-0.34134346,0.45495048,-0.11999681,0.062420513,0.2948642,-0.3257092,0.04410706,0.5100806,-0.08164514,-0.063535586,0.07817765,-0.34483206,-0.00866847,-0.0756705,0.067719236,-0.20906477
773,2,41,-0.051112548,-0.08019897,0.13225636,0.40827376,-0.1380019,0.16101435,0.033393256,0.008951595,0.27427363,0.063753776,-0.59045935,0.32231665,0.33745646,0.0042720176,0.18328926,-0.0986897,-0.13007236,0.38090703,-0.13042141,-0.15048662,0.3590513,0.03440962,-0.06759905,0.42603242,-0.06665556,0.1168656,-0.07355178,-0.49515778,0.18004699,0.060929142,-0.010568866,-0.056663424
774,1,41,-0.3583491,0.08176286,0.07024922,0.3935882,-0.20756687,0.09573986,0.26275727,0.044922188,0.30599532,-0.15666431,-0.63833433,0.43609676,0.30062693,0.10896885,-0.016824223,-0.35745266,-0.10848652,0.5477761,-0.14806417,0.13059159,0.18023285,-0.464453,0.09627106,0.53796303,-0.14651422,-0.16686286,-0.12902623,-0.48455733,-0.037707333,-0.09812724,0.11860302,-0.06291965
775,2,41,0.19332802,0.13748085,0.14207824,0.5513851,0.08209875,0.31676644,-0.080643326,-0.008837135,0.47460425,-0.13276674,-0.5492824,0.45256215,0.43790242,-0.025669388,0.24625388,-0.14749578,-0.16519578,0.45232484,-0.0650713,-0.3031259,0.25576103,-0.067785785,0.14405055,0.5267234,0.24439682,0.08192946,-0.012831885,-0.4810841,0.27139223,0.36988297,-0.07622195,0.18478987
776,3,41,-0.33130938,-0.10787534,0.09702635,0.4996822,-0.4382966,-0.16317336,0.38944313,0.09301183,0.24280614,-0.003028267,-0.79929906,0.30327922,0.39616632,0.23039076,-0.20447394,-0.14276217,-0.3597826,0.43649504,-0.14318733,0.15481612,0.4464592,-0.10257807,0.11808362,0.5834604,-0.1413159,-0.5140661,0.03181123,-0.5822408,0.30300763,-0.2867331,0.042798053,0.058349892
777,1,41,-0.46809417,-0.08127894,0.2187233,0.55043596,-0.28961217,0.107897624,0.45476308,-0.16880107,-0.017787093,0.24357748,-0.6325243,0.21644334,0.15042713,0.27724674,-0.0058136596,-0.2676948,-0.29484105,0.14031155,-0.2835849,0.3499474,0.28042772,-0.6372021,0.033238884,0.6633958,0.47403887,-0.4048277,0.034314744,-0.17375538,0.3323412,0.01707183,0.35513118,-0.34228334
778,3,41,-0.26513854,-0.06948644,0.09697332,0.54440564,-0.4714053,-0.16198133,0.399758,-0.0546011,0.35895973,0.030353224,-0.76165795,0.40319726,0.43567058,0.22904263,0.16481504,0.036612146,-0.1387748,0.5618179,-0.17023888,0.27616936,0.45312274,-0.26594526,0.15895051,0.5443307,-0.15292096,-0.3149052,0.06255244,-0.4115627,0.20638233,-0.25700822,-0.07764562,-0.00927875
779,3,41,-0.26786953,-0.16180965,0.17335548,0.4779039,-0.40550032,-0.0734302,0.3867581,0.04774007,0.2135652,-0.029541602,-0.7642968,0.36997592,0.4102125,0.13959377,-0.051391885,-0.085909404,-0.3610876,0.43840593,-0.1734762,0.23058759,0.50028974,-0.15404028,0.16689686,0.53792334,0.0072212303,-0.4130719,-0.034415968,-0.5208786,0.22294836,-0.25003657,-0.009037672,0.021684045
780,3,41,-0.2837612,-0.083248466,0.15777922,0.42559388,-0.4586349,-0.0656615,0.3455015,-0.06832812,0.2608773,-0.09559285,-0.7795197,0.40853795,0.43275848,0.2635047,-0.16960362,-0.08959903,-0.3998057,0.36695138,-0.05529444,0.156604,0.47266966,-0.12061456,0.21196426,0.5613377,-0.15032351,-0.26961654,-0.031611353,-0.47643268,0.26370782,-0.14201038,0.07534596,-0.14426397
781,4,41,-0.038055383,0.3290251,0.14443272,0.33430818,0.13453943,0.05171086,-0.13816579,-0.16650197,0.18377264,-0.05246049,-0.63699985,0.7613001,0.23326077,-0.16818206,0.19441493,-0.41218188,-0.27462092,0.37275788,-0.45005086,0.055323895,0.14731833,0.38372815,0.25352958,0.34439597,0.423194,0.07715122,-0.16763195,-0.2545478,0.22007547,-0.23848379,-0.12390955,0.32301787
782,3,41,-0.19248046,-0.111857675,-0.0357688,0.26155668,-0.39157894,0.08457426,0.3006581,0.05681131,0.07159919,-0.033782825,-0.6962767,0.4333685,0.47583294,-0.22451818,-0.082324095,0.016048707,-0.4444352,0.1933238,-0.2175387,0.14421576,0.55801266,0.1941841,0.17360306,0.4663057,0.06937752,-0.16456951,0.029834295,-0.5400525,0.43940726,-0.16229829,-0.1372317,0.122901104
783,3,41,-0.25857934,-0.17004967,0.065978125,0.4864306,-0.47450528,-0.054209057,0.26649144,0.04761683,0.18252727,-0.06353754,-0.76815677,0.2788431,0.4825463,0.15093379,0.061714422,0.06988458,-0.39255247,0.4449175,-0.061012175,0.17955446,0.49422446,-0.03551439,0.13887328,0.533896,-0.2314491,-0.3516939,0.075282045,-0.48614168,0.35099307,-0.20160055,-0.072163664,-0.13431089
784,9,41,-0.26977617,-0.060450587,0.1424693,0.41927683,-0.364319,-0.1265568,0.3538679,-0.0908552,0.20021555,0.031740695,-0.7721989,0.3843953,0.4493194,0.27640435,-0.009194287,-0.068695895,-0.38512605,0.4827103,-0.053468917,0.15795313,0.50294447,-0.19151421,0.25731888,0.5456006,-0.12704109,-0.24101402,-0.06881573,-0.4770089,0.25694996,-0.14674261,-0.058557857,-0.15781787
785,2,41,-0.11699677,0.18308607,-0.00013965368,0.5360824,-0.024602344,0.11128324,0.006749293,-0.095977426,0.17169775,-0.12867019,-0.61414236,0.416091,0.17113923,0.17444071,0.32260868,-0.0997222,-0.066291146,0.4434786,-0.17433172,0.13564914,0.37276298,0.031581175,-0.09717595,0.5354071,0.3297317,0.063149825,0.10210637,-0.3980114,0.2548791,0.10009099,0.15080447,-0.0731545
786,2,41,0.03596639,0.16065,-0.025109868,0.5376601,-0.5005389,-0.04816674,0.2862214,0.0054212073,0.24467644,-0.11795478,-0.72530353,0.37112156,0.5723916,0.20079796,-0.24135667,-0.013597269,-0.36294606,0.41190773,-0.19033265,-0.071589656,0.48812023,-0.08231235,-0.12286499,0.48946226,-0.16434458,-0.04021995,-0.15510166,-0.5103053,0.22793488,0.14492556,-0.06702366,-0.06374941
787,3,41,-0.10864061,0.064345054,0.079691745,0.40665662,-0.41321248,0.06601868,0.23007593,0.09065509,0.22147739,-0.2377733,-0.7692296,0.27273205,0.46947032,0.058056626,-0.35802126,-0.11678443,-0.27769393,0.40686628,-0.1679519,0.18676953,0.5273903,-0.10491421,0.2008097,0.42293602,0.20822231,-0.24988645,0.07436914,-0.4728203,0.27304196,0.041980628,-0.058709975,-0.050492525
788,2,41,0.15005109,0.010347293,-0.06537632,0.58153546,-0.25363705,0.20819281,0.0017666016,-0.22395487,0.37019083,-0.125947,-0.71358216,0.45244992,0.47636595,0.077558905,-0.24478276,-0.30993828,-0.17991793,0.39782885,-0.12057817,0.028564258,0.52654064,0.116595685,-0.12787728,0.5812985,0.07151913,-0.13789253,0.12700419,-0.4635815,0.38113067,0.11786435,0.22500765,-0.13190249
789,9,41,-0.25632334,0.14287204,-0.04924568,0.37069908,-0.28965053,0.05806509,0.32774237,-0.07459784,0.29193777,-0.23414584,-0.65789366,0.2706084,0.33114615,0.10096208,-0.21974935,-0.2277533,-0.27953953,0.44785327,-0.17850584,0.12806202,0.4572626,-0.10724823,-0.12736534,0.5782468,-0.11815927,-0.20137684,0.010988553,-0.4204558,0.23424092,0.13628656,0.14129457,-0.29889113
790,6,41,-0.07035004,0.06353319,-0.2201405,0.51055527,-0.15997496,0.05942664,0.284925,-0.23992266,0.2080832,-0.032330923,-0.68846154,0.15562364,0.42520693,0.1238598,-0.40419403,-0.21592617,-0.3878212,0.25599885,-0.010139401,0.023975642,0.57713604,-0.01974563,-0.062014624,0.58908045,0.082346,-0.44088027,0.19342981,-0.45279726,0.399472,-0.15440772,0.010796795,-0.15590681
