,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
767,40,-0.061639927,0.11627199,0.18758608,0.088231616,-0.13288602,0.03809606,0.29398027,0.27099016,0.21059796,0.07940061,-0.24595772,0.017836507,0.08621353,0.34255868,-0.23958352,-0.03274187,0.04284371,0.5301577,0.082785055,0.023045944,-0.12058226,-0.22710276,-0.23584144,0.14475131,0.3455067,-0.1121199,-0.26633975,0.2656324,-0.41906193,-0.01013619,-0.1325163,-0.030014928,-0.30181378,0.23592496,-0.04495533,0.10157856,-0.37695092,0.20566902,0.11323456,0.15022625,0.025338944,0.10439824,-0.07180074,0.35728526,0.045081057,0.1838633,0.25358826,0.30227023,0.112418406,-0.048996788,0.049636953,-0.15730835,-0.33253884,0.24864508,0.12106446,0.08870906,0.24632761,-0.09317058,-0.41656497,0.20211059,-0.58040047,0.2346157,-0.14401603,-0.18320231,0.06859898,-0.3623244,-0.20198388,0.02837254,-0.18383223,0.28506094,0.23121643,-0.20292628,-0.110321194,-0.31419006,0.13907327,-0.290648,-0.24218477,-0.06053988,0.003082329,0.004004211,-0.054578863,-0.148654,-0.09884433,0.149981,0.16049741,-0.25247842,0.073029,-0.4117881,0.40726745,-0.069832206,-0.007330877,-0.012698251,-0.02902683,0.15631786,0.21848324,-0.045234125,-0.0964094,0.0023362178,-0.020378096,0.12726957,-0.14917861,-0.3119958,0.22294953,-0.36324894,0.32168496,-0.09533801,-0.0512968,-0.15855916,-0.37521604,0.10862096,-0.04288962,0.09815282,-0.1380103,0.30718982,-0.038542904,-0.21238078,-0.24207488,-0.022453856,0.2292806,-0.41587847,0.07918201,-0.23767571,0.1093237,0.036475755,-0.029807862,-0.18892455,0.14740032,0.0018165986,0.010451431,-0.06768076,0.45756215,0.18114418,-0.07488217,-0.113794856,0.08989513,-0.18991213,-0.120118976,0.44236916,0.11984259,0.14671521,0.3694398,-0.03222182,0.15915124,-0.17544033,-0.23227207,-0.038685914,0.22515626,0.11427206,0.23018873,0.030681986,0.19673693,-0.22896695,0.53537166,-0.24525906,0.055915896,0.28655207,-0.19694464,0.2064606,-0.07946303,0.24201924,-0.115286656,0.13196412,-0.40169355,0.15778983,0.5502836,0.081017375,-0.009988024,0.34660992,-0.10651991,-0.024907615,0.28948066,0.30687368,-0.32838187,0.43398666,-0.011287483,0.11335412,0.3429861,0.042341363,0.16800463,0.26499316,-0.07535307,-0.078370675,-0.025388774,-0.088168055,-0.23871738,-0.059708137,-0.093223035,0.01564405,-0.2300339,0.045619972,-0.14110868,0.0739683,0.053427324,-0.14825524,0.063652396,0.057556078,0.5078159,-0.0470542,0.20199051,-0.04863728
768,40,-0.034650292,0.010095432,0.34202316,0.24954003,-0.21415764,-0.45826414,0.25037056,0.19228896,0.33424225,0.31165156,-0.36850697,0.14792591,-0.14964189,0.3038765,-0.31588364,-0.18422334,0.07331306,0.4934729,0.17371827,0.24222685,-0.0576851,-0.15141252,0.056668207,0.06718295,0.2511868,-0.024557302,-0.2403479,0.4788204,-0.31101012,-0.11960502,0.12865983,-0.15014505,-0.2616118,0.2128504,0.022482434,0.2343227,-0.45450827,0.22363116,0.013350066,0.28806475,0.15973233,0.11184272,-0.030359032,0.2501908,0.0037775382,0.3409736,0.17899983,0.3364631,0.15558212,-0.16064668,0.18262292,0.095388435,-0.33100277,0.40266085,-0.07259679,-0.20457976,0.40876022,-0.08948509,-0.30922642,0.22911851,-0.6129308,-0.024197556,0.0022502802,-0.13433626,0.028600318,-0.4913522,-0.037655666,-0.039066046,0.007614391,0.38000977,0.11943286,-0.33710358,0.01990023,-0.35934615,0.020750025,-0.41315994,0.12489416,-0.3533735,-0.23265997,0.04272145,-0.17672001,-0.14168122,-0.079263814,0.39437842,0.017651632,-0.48981047,-0.0810191,-0.40225092,0.5476129,-0.08442803,-0.13320953,-0.1028143,-0.063088164,0.3299347,0.24711461,-0.15252551,-0.1361939,0.18715145,-0.11217215,0.18379402,-0.09058565,-0.43904662,0.36920887,-0.28159946,0.55981535,-0.21964994,0.1257556,-0.036948677,-0.5539252,0.015301183,-0.062590666,-0.057908617,-0.26510343,0.21210578,0.07016636,-0.12543973,-0.40855727,-0.15681925,0.2535307,-0.4452375,0.31099984,-0.3177009,0.12241674,-0.3294278,0.13472764,-0.09947063,-0.0109179,-0.16811667,-0.042839415,-0.18942778,0.34828517,0.016034584,-0.10785563,-0.092260234,0.00923582,-0.22439809,-0.2714235,0.49525502,0.17464307,0.03395585,0.50382835,-0.074729115,0.3000358,0.09583694,-0.2847936,-0.2555935,0.5023078,0.07659008,0.12156215,-0.05606448,0.19843821,-0.098735504,0.47854164,-0.3357685,0.23035125,0.35068858,-0.40307117,0.25964317,-0.10067107,0.09352707,-0.006390328,-0.1252075,-0.24904917,0.26385355,0.5396233,0.25872535,-0.14486755,0.26046377,-0.20271921,-0.078701034,0.22116406,0.48423687,-0.35144067,0.31467927,-0.15110812,-0.011761421,0.42646047,-0.05106899,0.018011194,0.31017295,-0.031416565,0.049144953,-0.008771172,-0.09066982,-0.29835615,-0.11544435,0.0990587,0.044966068,0.034086972,0.04703372,-0.30667123,-0.039228667,0.09917053,0.13371432,0.21828063,-0.13482273,0.61261165,-0.28395957,0.24412845,-0.003820058
769,40,0.048381176,0.20621622,0.4248379,0.045741826,-0.28549606,-0.119541906,0.30905148,0.17601381,0.08141174,0.04684767,-0.11604677,0.081942104,0.26960126,0.37662995,-0.038820557,-0.0073218453,-0.00033871434,0.4249929,-0.0835507,0.051912658,0.16275612,-0.2986078,-0.26289713,0.03278694,0.36357573,-0.10090607,-0.4984402,0.4494523,-0.27240506,-0.004648527,-0.055822305,-0.089663886,-0.30552182,0.14756958,0.15199438,0.2034335,-0.32732657,0.10502497,0.24637881,-0.019439252,0.17823467,0.14448231,-0.20900626,0.41337246,0.15714812,0.208065,0.291134,0.2192576,0.13272586,0.13940395,0.14568749,-0.13118802,-0.20906001,0.22713454,0.20101242,-0.017939212,0.09163332,-0.052793413,-0.4710958,0.32838738,-0.55633694,0.14143685,-0.04974065,-0.18806298,-0.0776346,-0.3947538,-0.46969447,0.115087815,0.004555462,0.29056522,0.10366117,-0.24604197,-0.35805005,-0.22755659,0.07502379,-0.1772117,-0.23814996,-0.15258828,0.071763426,-0.0077264113,0.17243521,-0.2726454,0.039796423,0.13078211,-0.06145325,-0.25258484,-0.26575384,-0.44891682,0.3976411,-0.24632703,0.057130758,0.062312055,-0.051811088,0.12080029,0.31746787,0.044104088,-0.070588745,-0.0012756952,0.10165086,0.23513024,-0.13788983,-0.3889431,0.21308447,-0.4334409,0.1547856,-0.14940363,0.15998973,-0.33916974,-0.50544226,0.060502943,-0.12943982,0.023030339,-0.21972708,0.37449896,-0.079971224,-0.23912868,-0.37330112,-0.032920454,0.38750264,-0.5907914,0.12325473,-0.19329086,0.22572255,-0.38282654,-0.103893995,-0.18779579,0.1586372,0.03473331,-0.04864546,0.10481167,0.45395377,0.2702141,-0.0011542733,-0.08809556,0.14103523,-0.17260268,-0.17829542,0.33266407,0.36436257,0.22832419,0.2726594,-0.0080012465,0.21240892,-0.109091245,-0.3695156,-0.16853788,0.042848412,0.2933608,0.013424328,-0.16214351,0.006803646,-0.42727104,0.4940366,-0.21725483,0.06279171,0.15350427,-0.031700257,0.15167245,-0.20958586,0.19048508,-0.25040504,0.19591962,-0.34296837,0.2299253,0.4753044,0.18740837,-0.109326355,0.2737089,-0.017033285,0.1304366,0.26690522,0.3072039,-0.2997579,0.5123936,-0.055714518,-0.07612316,0.44197088,0.042192884,0.29294994,0.1500222,-0.14789198,-0.16033839,0.005352252,0.27955875,-0.3128873,-0.02946534,-0.069539696,0.16077268,0.07746553,-0.083819345,0.022756469,0.08241906,0.18916051,-0.15795414,0.051194094,-0.01523493,0.417422,-0.012747205,0.14236465,0.0067655677
770,41,0.017546164,0.13494404,0.17255911,-0.13878313,-0.24440722,-0.11074279,0.088347755,0.16461834,0.088800535,0.09719301,0.14934075,-0.059052493,0.09052594,0.22877176,0.07821727,0.12796712,0.075430185,0.3488726,0.2745565,0.0800774,0.052140962,-0.3628153,-0.16707438,0.22351792,0.12373571,0.045081973,-0.42621362,0.32039768,0.05772179,0.15074675,-0.08263429,-0.23725875,-0.40772474,0.37095627,0.08704671,0.19699511,-0.015406157,0.10085208,0.31228554,-0.01477035,0.1421069,0.24707231,0.078366905,0.1585561,-0.08795168,0.12579146,0.19998503,0.15408191,0.23165515,-0.14017133,0.2393742,-0.34624553,-0.051691167,0.30624774,0.122259244,0.092527345,0.09853824,-0.062760495,-0.56581044,0.39780772,-0.45274678,-0.0393924,-0.15986826,-0.05026651,-0.0792346,-0.49686643,-0.28719428,-0.077252425,0.0763782,0.08068595,-0.039143417,0.055644397,-0.3803821,-0.13768119,0.097667746,-0.06540872,0.07906241,-0.120512,-0.054742288,-0.017191378,0.09228716,-0.19731204,0.10256629,0.21180055,-0.19774514,-0.20286755,0.04566178,-0.3463331,0.38330147,0.011184087,-0.006524245,0.09827023,-0.22789517,0.28407907,0.22416033,0.1511324,-0.098734364,0.11080005,0.21476473,0.20294853,-0.14906365,-0.3169668,0.03252051,-0.3358706,0.124092914,-0.17693368,0.12671456,-0.23817305,-0.39871064,0.18741086,-0.14839154,0.00022449717,0.02519024,0.33885756,0.08229574,-0.12128051,-0.15650254,-0.037745308,0.32421032,-0.40235996,0.22341308,-0.36094505,-0.030788947,-0.12470949,0.010772386,0.03094743,0.15942197,0.106640786,-0.21701212,0.05821943,0.49850395,0.033829886,0.07141252,-0.28285965,0.22746359,-0.18703859,-0.25316375,0.34036008,0.0669019,-0.09847888,0.29694572,0.041278943,0.18601632,-0.22400253,-0.2997732,-0.24451327,-0.03166942,0.26959553,0.23713611,-0.1399544,0.038451415,-0.2546528,0.2683191,-0.33233768,-0.01593818,0.05368816,-0.107167274,0.02473865,-0.27853715,0.1444612,-0.34563595,0.37509185,-0.29596767,0.10451531,0.49080893,0.097408816,-0.21323057,0.13920939,0.08370772,0.018662933,0.42309752,0.18861146,-0.056560393,0.28044802,-0.18486455,-0.09066081,0.41514546,-0.017902203,0.14332625,0.12058122,-0.12395568,-0.23780936,-0.05088239,0.23081598,-0.1561948,-0.0042937356,0.00091288215,0.30432263,-0.120920576,-0.026620252,0.13759309,-0.07758376,0.07926346,-0.09180126,0.03954683,-0.06374526,0.37979293,-0.16404042,0.09015139,0.13545364
771,41,0.024388617,0.12517038,0.084546216,-0.045747448,-0.23949523,0.07935345,0.1136622,0.4106158,0.04740683,-0.09451347,-0.013542677,-0.078560896,-0.013956103,0.36983076,0.017878091,0.08929236,0.13512792,0.4580229,0.19061123,0.14840235,-0.049841367,-0.32749453,-0.041806985,0.18849437,0.07306068,-0.015301762,-0.2969697,0.2986574,0.0027793145,0.056413673,-0.21092589,-0.18737327,-0.33947358,0.2939873,-0.090816826,0.355357,-0.15619268,0.1236374,0.41544005,0.08241464,0.21958059,0.11199842,0.02970277,0.13802972,-0.076713495,0.31625846,0.36258286,0.14281681,0.16028771,-0.17279328,0.35108528,-0.2025437,-0.05107461,0.25521338,0.0020256238,0.054404728,0.3894636,-0.10680058,-0.32726908,0.31311968,-0.27665547,-0.008293515,-0.20880553,-0.032038003,0.069512166,-0.38667813,-0.17139167,-0.10215499,-0.00946317,0.2535858,-0.028376708,-0.21394402,-0.23780835,-0.3773907,0.012999449,-0.21979976,0.036225688,-0.32724074,-0.13114105,0.009160143,-0.21474536,-0.08894981,0.10130943,0.21464036,-0.15338412,-0.20107445,0.04020148,-0.4683981,0.45587343,0.0496499,0.04149024,0.19937034,-0.39071858,0.28199822,0.2929576,0.026816059,-0.07795324,0.10309097,-0.046494495,0.094681315,-0.2057666,-0.30391893,-0.07673255,-0.20679262,0.26198635,-0.26532236,-0.029345984,-0.18495785,-0.49587616,0.2560309,0.04633402,0.039404117,-0.05132418,0.27732453,0.1001915,-0.21095,-0.20068394,-0.1365094,0.26867762,-0.47669706,0.16534889,-0.26312244,-0.111783765,-0.16977733,0.12807281,-0.064165175,0.2514773,0.09350886,-0.22249366,-0.057374563,0.43435875,0.015969208,-0.02621386,-0.19721545,0.15758751,-0.117220126,-0.20474815,0.4382875,0.17165494,0.065683596,0.14197472,-0.12112169,0.06973653,-0.10897067,-0.25081858,-0.030962879,0.15196107,0.3169692,0.39983824,-0.33026195,0.021812797,-0.34973383,0.33509842,-0.30867606,0.1103684,0.1162882,-0.38114253,0.11932507,-0.011348889,0.033867836,-0.21402346,0.3238834,-0.30228347,0.05720818,0.56229377,0.17971247,-0.18255131,0.14112452,0.28434527,0.07946491,0.32745454,0.32752955,-0.1715605,0.23695175,-0.2759224,-0.13494648,0.30060712,0.07983484,-0.07076117,0.14610311,-0.04114635,-0.04700764,0.011126655,0.19286865,-0.121238925,-0.15506558,-0.02479314,0.26055667,-0.2164269,-0.14841978,-0.031443406,0.06396932,0.05304195,-0.061267886,0.19585882,0.12543175,0.524091,-0.11578296,0.033585735,0.28799275
772,41,0.016722975,0.16219778,0.12405045,-0.095664605,-0.22044076,0.009103911,0.07601643,0.196175,0.05934435,-0.032669123,0.07892232,-0.046180777,0.115814775,0.19324528,-0.028666122,0.045102805,0.08033581,0.32632464,0.13603714,0.0007910801,-0.15751593,-0.3383354,-0.20109856,0.11374252,0.16605932,-0.10002486,-0.23481537,0.32849243,-0.1859819,0.24273473,-0.2863866,-0.21897262,-0.25982386,0.13173504,-0.041044068,0.15194689,-0.11820404,0.17517632,0.3677737,0.03430257,0.26644498,0.21337046,-0.02839215,0.23836757,0.091000736,0.10264458,0.23565646,0.3600562,0.17440851,-0.03728221,0.17595404,-0.28030056,-0.16137575,0.2630052,0.15473321,0.09221145,0.17243166,-0.05490046,-0.4981572,0.32731897,-0.4584017,0.07632402,-0.25792512,-0.21586995,0.07961529,-0.3491391,-0.3289054,-0.02921555,0.035015028,0.10418421,0.19832116,-0.034759853,-0.24317202,-0.23290427,0.07041663,-0.029236997,-0.055690773,-0.14087676,-0.045385417,-0.04226209,0.0915312,-0.16368003,-0.06446743,0.14912611,-0.0030411761,-0.25589982,0.09116323,-0.45931172,0.38391492,0.052492213,0.08516505,0.18815516,-0.28087828,0.27124864,0.3044878,0.14200477,-0.12566395,0.06966351,0.15364741,0.1799641,-0.16647299,-0.30151692,0.1320266,-0.23817551,0.1747537,-0.056841295,0.0061880676,-0.30247465,-0.43405315,0.25804976,-0.15156162,-0.10175189,-0.0757399,0.30053356,0.08253157,-0.10078697,-0.27464613,0.0076832823,0.33100444,-0.37673023,0.062722154,-0.12884922,-0.08084852,-0.03839813,0.06492496,-0.17379354,0.16990642,0.0632676,-0.03199275,-0.04115607,0.36695227,0.0014700828,-0.07468548,-0.2557076,0.0868627,-0.2765432,-0.092899926,0.3765348,0.053515553,0.06326259,0.28052175,-0.036794458,0.2062485,-0.21447612,-0.26108092,0.03217229,0.006761582,0.2780239,0.31383252,-0.08047691,0.052790485,-0.26252317,0.38913962,-0.17539161,0.022956997,0.10941501,-0.089627154,0.14580877,-0.19872192,0.19732109,-0.29612246,0.27481028,-0.36390093,0.13036789,0.41663235,0.0059678443,-0.05423879,0.2125574,0.094103605,0.07700419,0.37807697,0.18936835,-0.11984747,0.3714759,-0.067391686,0.009410559,0.4205334,-0.021060925,0.06271555,0.10669902,-0.024724904,-0.2338759,-0.14730456,0.16927625,-0.16349456,0.03932118,-0.12874502,0.2303212,-0.28521982,0.014003159,-0.06838803,-0.0725245,0.046999462,-0.11740669,0.030989194,0.09935478,0.31094095,-0.1425053,0.050289378,-0.04182716
773,41,0.06692095,0.1488625,0.28217423,-0.28737986,-0.21214266,-0.030506106,0.12884128,0.25407752,0.0992865,-0.0025072491,-0.06859736,-0.2184762,0.16112237,0.24787466,-0.07870939,0.13472481,0.1208885,0.27627522,0.28279927,0.0018963269,-0.12845474,-0.25919446,-0.09644184,0.2653844,0.36834848,-0.15148248,-0.37108195,0.08052308,-0.26432437,0.051163215,-0.16058834,-0.14779556,-0.22162917,0.15675484,0.002053407,0.19122356,-0.2882996,0.11238198,0.21197034,0.14847015,0.24557395,0.2356075,-0.053293645,0.39603376,-0.076684944,0.13411538,0.09531791,0.068105556,0.23914436,0.16803724,0.2082173,-0.17745371,-0.15964402,0.29081234,1.5087426e-05,0.13522924,0.011732002,-0.07841821,-0.5143521,0.12744278,-0.40225568,0.21010086,-0.16537432,-0.11535694,0.013430216,-0.52992713,-0.26730585,0.15823409,-0.1326818,0.30933616,0.23780943,-0.26056388,-0.17065726,-0.227391,0.112592734,-0.14742795,0.05132479,-0.16357411,-0.030551985,-0.14655921,0.017888645,-0.27784577,-0.0425064,0.11300713,0.14646445,-0.31787416,-0.070925854,-0.2806024,0.24489827,-0.0208412,0.16320841,0.16234213,-0.06275592,0.23609926,0.27260107,0.079340965,-0.056453545,-0.07561144,0.124074206,0.15587144,-0.28588453,-0.42248136,0.075442314,-0.21121065,0.0013817651,0.019194912,0.1108903,-0.18408364,-0.35198447,0.0024003712,-0.091539696,-0.015052001,-0.01947441,0.33520246,-0.09515952,0.044662107,-0.25553358,-0.13250066,0.35620916,-0.2933504,-0.04140192,-0.29165912,0.049219925,-0.20401439,-0.061307244,-0.17276596,0.11204817,0.09672994,-0.11137622,-0.024588527,0.2643775,0.2088557,-0.12375083,0.0035602895,0.15088207,-0.022152122,-0.16993792,0.3198748,0.040014237,0.13887317,0.24157785,0.16526079,0.18408094,-0.09790713,-0.11135209,0.0057478286,0.12239847,0.11059489,0.27832025,0.027539345,0.049889605,-0.3971792,0.2513702,-0.07100839,0.082134865,0.25322348,-0.014808943,0.2241597,-0.071351625,0.23879267,-0.13085206,0.08641323,-0.1835314,0.08163866,0.35902295,0.12510692,-0.18464129,0.10913966,-0.0043776017,-0.10431296,0.18810314,0.17561026,-0.20731847,0.42047554,-0.06611691,-0.04940283,0.2784604,0.23391432,-0.025609506,0.13614626,-0.036668327,-0.24551517,0.10491183,0.07291061,-0.079927176,0.05625563,-0.128528,0.120686986,-0.113435455,0.11423679,0.18957883,0.24243306,0.046534844,-0.19470204,-0.100061834,0.13294342,0.15727384,0.017033124,0.16574124,0.17624071
774,41,0.017926468,0.09752319,0.11324389,-0.17374225,-0.19477536,0.055792302,0.14941327,0.31918138,0.06692107,-0.022965,0.06077063,-0.19667478,0.119549155,0.33300635,0.018361617,0.082455456,0.25079903,0.4178112,0.17048953,-0.0001700297,-0.053631324,-0.24905938,-0.14606677,0.17376731,0.11408344,-0.015612571,-0.28623083,0.3450511,0.011652292,0.13369562,-0.16447306,-0.1726574,-0.23636194,0.09852387,-0.038239613,0.353615,-0.16941017,0.14810668,0.39500493,0.024933076,0.043257907,0.13587071,0.030238073,0.1457535,0.009557798,0.10719363,0.37667474,0.13320728,0.18285261,-0.192549,0.3100211,-0.22655004,0.03821578,0.2959106,0.04422688,0.11485919,0.17745614,0.06654122,-0.46061972,0.19245887,-0.3417684,0.11412867,-0.17356095,0.00025196373,-0.005410909,-0.28548753,-0.31340906,-0.08928603,-0.029156545,0.12033503,0.059757106,-0.19675502,-0.27861542,-0.23578401,0.07577701,-0.21170977,0.018039333,-0.06016186,-0.05863966,0.036947813,0.060889333,-0.10901256,-0.07094141,0.10123567,-0.10560703,-0.14188851,0.09118456,-0.39451784,0.3777944,-0.022161925,0.0629374,0.22009346,-0.43197012,0.25393745,0.24853058,0.12768526,-0.036957,0.10434963,0.07321593,0.19149488,-0.12909448,-0.25670722,0.10478844,-0.31577548,0.09444715,-0.06859039,0.014761181,-0.26920876,-0.43914932,0.22512725,-0.10560437,-0.05850331,0.056265783,0.40848646,0.09673078,-0.13142404,-0.13464345,-0.09919626,0.3187149,-0.42507476,0.10024405,-0.27241835,-0.18331443,-0.2339954,0.0064611356,-0.03970769,0.292564,0.096541665,-0.24117169,-0.058834713,0.40550056,-0.013256393,-0.11093575,-0.26684552,0.114349835,-0.21841277,-0.18083884,0.337576,0.19848773,0.07782205,0.19614643,-0.11660429,0.15672584,-0.18788403,-0.09491984,0.046011213,0.10955477,0.35806385,0.16039605,-0.06811913,0.03689736,-0.20803107,0.3728138,-0.10549613,-0.045639157,0.16174796,-0.14430784,0.13232833,-0.28226942,0.18815759,-0.3075517,0.27416703,-0.33739248,0.2239245,0.4075165,0.079114534,-0.10561223,0.20222841,0.2347689,0.008591873,0.45881337,0.29372096,-0.053621497,0.19005764,-0.18855223,-0.20153444,0.41462395,-0.043005567,-0.0924434,0.089344494,-0.1652591,-0.29156643,-0.048724484,0.032945458,-0.07258432,0.020822303,-0.11594457,0.32430816,-0.26201618,-0.1656582,0.07162614,0.059925523,-0.015955562,-0.17936286,0.33475327,-0.045747727,0.41205052,0.01438771,0.14973004,0.10369664
775,41,0.032868486,0.06589228,0.2480531,0.0058941343,-0.2654765,-0.09666632,0.23558228,0.25864074,0.18447387,0.09867447,-0.34770694,0.031988632,0.07795453,0.3939023,-0.22324933,0.080827184,0.057339337,0.58618075,0.100401096,0.11882965,-0.11116014,-0.17311338,-0.053153284,0.2724091,0.34899163,-0.13180958,-0.23200195,0.20992833,-0.44317418,-0.12926582,-0.046543133,-0.12566932,-0.23698361,0.10493485,-0.0005975365,0.27809262,-0.47857496,0.2582212,0.09111433,0.41954386,-0.025749005,0.09896627,-0.09702005,0.43602723,-0.04574814,0.33134574,0.08081805,0.29841948,0.23715179,-0.027509803,0.22588561,-0.16521226,-0.29875287,0.28107446,-0.0039197155,0.043743398,0.15908836,-0.12375224,-0.35193354,0.03338927,-0.6283562,0.208448,-0.16014892,-0.09630309,0.008019389,-0.37892458,-0.086320706,0.07836398,-0.22164245,0.43278867,0.25128996,-0.27030936,-0.06269897,-0.43482256,0.13329072,-0.36418614,-0.03425681,0.030791381,-0.1744298,0.0073716943,-0.1323196,-0.16361879,-0.0784753,0.23635222,0.21315299,-0.36819133,-0.00033208588,-0.33563453,0.3231481,-0.18166836,0.16459532,-0.0979177,-0.11182205,0.25913295,0.3690261,-0.19326249,-0.13943712,0.017449569,-0.012583456,0.18743838,-0.28012773,-0.36147788,0.19378318,-0.26832643,0.39698687,0.0752034,-0.070969254,-0.081635565,-0.48310572,-0.15443069,0.049892057,-0.10459789,0.011522584,0.47402468,-0.13200448,-0.025093576,-0.22360012,-0.11081923,0.28447792,-0.31984714,0.16961381,-0.21704265,0.056068923,-0.038327917,-0.038033754,-0.21723345,-0.06273754,0.050473843,-0.034367602,-0.058864627,0.26928318,0.12400623,-0.1186185,0.039722454,0.16934276,-0.15200084,-0.08504872,0.44730678,0.12603782,0.10338553,0.39277616,0.2084923,0.24936265,-0.012006644,-0.07849788,-0.0122807855,0.20380831,0.17693041,0.22416733,-0.068121366,0.18368343,-0.1647063,0.46658155,-0.115805864,0.17373599,0.36083183,-0.25040436,0.33656204,-0.14503233,0.20673725,-0.11353098,-0.024656596,-0.3413699,0.1609989,0.44570807,0.24567385,-0.0202735,0.29585412,-0.08254879,-0.05866528,0.22333248,0.27038085,-0.40237108,0.29404724,-0.10114801,-0.102470644,0.35420695,-0.018058825,-0.021510161,0.32792565,0.07769306,-0.13818523,0.055044264,-0.1184732,-0.07383029,0.020485995,-0.1012894,0.026148481,-0.15434049,0.0052053235,-0.18011089,0.05744157,-0.048593104,-0.18389808,0.17135344,0.09452292,0.4546464,-0.05502801,0.13617562,-0.031093983
776,41,0.1716827,0.23443554,0.28103068,0.06585464,-0.17265126,0.058119133,0.1713718,0.34286994,0.06548988,0.055257414,0.15527637,-0.025043346,0.12626183,0.40652058,0.116925664,-0.0017586565,-0.0058779675,0.48741305,0.12984261,0.06647667,-0.063489735,-0.3441464,-0.35276377,0.16233356,0.28122544,-0.006464138,-0.440663,0.309484,-0.1642209,0.11509588,-0.11101125,-0.09540894,-0.45875835,0.2588249,-0.054050934,0.2718005,-0.0020728826,0.24933699,0.41459036,-0.06201211,0.0156759,0.14522578,-0.10999666,0.1278347,0.10153955,0.12560801,0.3705056,0.13950732,0.121994086,-0.17816618,0.302091,-0.17186458,-0.06691817,0.43352875,0.15205511,-0.023472382,0.23074806,-0.03667925,-0.6079215,0.32618633,-0.43956992,0.10252234,-0.07482216,-0.19175519,-0.12657408,-0.29981232,-0.3849212,-0.16183403,0.11004378,0.12125638,0.07000576,-0.22213608,-0.45161802,-0.2453199,0.10249606,-0.10617216,-0.0665764,-0.022910383,0.04698809,0.017970258,0.07666131,-0.20909044,0.08355934,0.22130267,-0.20801753,-0.24326338,-0.10343401,-0.45827672,0.46967128,0.0541177,-0.03964616,0.1823981,-0.18173191,0.30424666,0.25134447,-0.051250134,-0.09288255,-0.01608808,0.17619115,0.25470105,-0.09776992,-0.37952286,0.12957777,-0.4411902,0.1958739,-0.14988835,0.16322954,-0.23121434,-0.49360734,0.15544923,-0.19529712,0.09804613,-0.023923593,0.32827172,0.14320351,-0.22601056,-0.19030452,0.04138428,0.31329823,-0.54533064,0.17836408,-0.47759533,-0.0034292652,-0.33611175,-0.11105506,-0.07841461,0.1762178,-0.0053164605,-0.2139738,0.056521565,0.45091596,0.027305977,0.044446208,-0.2388048,0.14218123,-0.23791605,-0.16637048,0.41324145,0.27561897,0.11956763,0.30450645,0.0031479716,0.15717214,-0.21928175,-0.41276884,-0.17184842,0.11181352,0.22117622,0.10287042,-0.1582643,0.11215474,-0.45771873,0.31651634,-0.30717844,-0.022994284,0.20399411,-0.058738258,0.13600774,-0.30175677,0.19654436,-0.3450895,0.43452847,-0.31893128,0.25749594,0.57795006,0.25477362,-0.017784549,0.03255322,0.15671007,0.103531875,0.35540202,0.38143846,-0.017418426,0.3923935,-0.23445015,0.0046742666,0.26743126,-0.03885149,0.023449417,0.25908238,-0.24476227,-0.08430568,-0.10002195,0.32544094,-0.2373716,-0.01706561,-0.07942621,0.34171894,-0.12702036,-0.10245381,0.10425083,-0.04538683,-0.028290052,-0.22395621,0.13456239,-0.04907615,0.5024217,-0.048395656,0.16172163,0.06638687
